Stock,Algorithm,Estimators,Depth,No_of_features,Model_Score,Future_day,Our_test_score
CAG,ZR,0,0,0,0,20,11
CAG,RF,20,10,20,0.8983890954151177,30,25
CAG,ZR,0,0,0,0,30,19
CAG,RF,40,10,20,0.9178082191780822,40,25
CAG,ZR,0,0,0,0,40,27
CAG,RF,10,40,20,0.9386733416770964,50,41
CAG,ZR,0,0,0,0,50,17
CAG,RF,20,30,20,0.9635220125786164,60,49
CAG,ZR,0,0,0,0,60,23
CAG,RF,10,40,20,0.9418457648546145,70,63
CAG,ZR,0,0,0,0,70,47
CAG,RF,10,20,20,0.9479034307496823,80,77
CAG,ZR,0,0,0,0,80,59
CAG,RF,20,40,20,0.9527458492975734,90,89
CAG,ZR,0,0,0,0,90,75
CBPX,RF,40,40,20,0.9010989010989011,10,8
CBPX,ZR,0,0,0,0,10,10
CBPX,RF,10,40,20,0.9540229885057471,20,19
CBPX,ZR,0,0,0,0,20,8
CBPX,RF,10,20,20,0.9879518072289156,30,19
CBPX,ZR,0,0,0,0,30,6
CBPX,RF,50,40,20,0.9113924050632911,40,33
CBPX,ZR,0,0,0,0,40,15
CBPX,RF,50,50,20,0.92,50,36
CBPX,ZR,0,0,0,0,50,34
CBPX,RF,10,50,20,0.9577464788732394,60,33
CBPX,ZR,0,0,0,0,60,33
CBPX,RF,10,50,20,0.8955223880597015,70,42
CBPX,ZR,0,0,0,0,70,52
CBPX,RF,10,20,20,0.8888888888888888,80,24
CBPX,ZR,0,0,0,0,80,14
CAH,RF,20,30,20,0.8282208588957055,10,9
CAH,ZR,0,0,0,0,10,6
CAH,RF,10,50,20,0.8890258939580764,20,19
CAH,ZR,0,0,0,0,20,5
CAH,RF,30,30,20,0.9231722428748451,30,15
CAH,ZR,0,0,0,0,30,8
CAH,RF,40,30,20,0.933997509339975,40,24
CAH,ZR,0,0,0,0,40,13
CAH,RF,10,40,20,0.9399249061326659,50,33
CAH,ZR,0,0,0,0,50,25
CAH,RF,10,20,20,0.9257861635220126,60,31
CAH,ZR,0,0,0,0,60,23
CAH,RF,10,20,20,0.9367888748419722,70,30
CAH,ZR,0,0,0,0,70,15
CAH,RF,10,40,20,0.9339263024142312,80,41
CAH,ZR,0,0,0,0,80,6
CAH,RF,10,50,20,0.9553001277139208,90,63
CAH,ZR,0,0,0,0,90,12
CBPX,RF,40,40,20,0.9010989010989011,10,8
CBPX,ZR,0,0,0,0,10,10
CBPX,RF,10,40,20,0.9540229885057471,20,19
CBPX,ZR,0,0,0,0,20,8
CBPX,RF,10,20,20,0.9879518072289156,30,19
CBPX,ZR,0,0,0,0,30,6
CBPX,RF,50,40,20,0.9113924050632911,40,33
CBPX,ZR,0,0,0,0,40,15
CBPX,RF,50,50,20,0.92,50,36
CBPX,ZR,0,0,0,0,50,34
CBPX,RF,10,50,20,0.9577464788732394,60,33
CBPX,ZR,0,0,0,0,60,33
CBPX,RF,10,50,20,0.8955223880597015,70,42
CBPX,ZR,0,0,0,0,70,52
CBPX,RF,10,20,20,0.8888888888888888,80,24
CBPX,ZR,0,0,0,0,80,14
CBPX,RF,10,50,20,1.0,90,46
CBPX,ZR,0,0,0,0,90,14
CBPX,RF,40,40,20,0.9010989010989011,10,8
CBPX,ZR,0,0,0,0,10,10
CBPX,RF,10,40,20,0.9540229885057471,20,19
CBPX,ZR,0,0,0,0,20,8
CBPX,RF,10,20,20,0.9879518072289156,30,19
CBPX,ZR,0,0,0,0,30,6
CBPX,RF,50,40,20,0.9113924050632911,40,33
CBPX,ZR,0,0,0,0,40,15
CBPX,RF,50,50,20,0.92,50,36
CBPX,ZR,0,0,0,0,50,34
CBPX,RF,10,50,20,0.9577464788732394,60,33
CBPX,ZR,0,0,0,0,60,33
CBPX,RF,10,50,20,0.8955223880597015,70,42
CBPX,ZR,0,0,0,0,70,52
CBPX,RF,10,20,20,0.8888888888888888,80,24
CBPX,ZR,0,0,0,0,80,14
CBPX,RF,10,50,20,1.0,90,46
CBPX,ZR,0,0,0,0,90,14
CBPX,RF,20,10,20,1.0,100,55
CBPX,ZR,0,0,0,0,100,16
BRC,RF,30,50,20,0.855036855036855,10,9
BRC,ZR,0,0,0,0,10,3
BRC,RF,40,10,20,0.8728395061728395,20,19
BRC,ZR,0,0,0,0,20,2
BRC,RF,20,30,20,0.9267990074441688,30,25
BRC,ZR,0,0,0,0,30,14
BRC,RF,40,40,20,0.9201995012468828,40,30
BRC,ZR,0,0,0,0,40,28
BRC,RF,10,30,20,0.9223057644110275,50,39
BRC,ZR,0,0,0,0,50,41
BRC,RF,10,40,20,0.9319899244332494,60,38
BRC,ZR,0,0,0,0,60,56
BRC,RF,20,50,20,0.9430379746835443,70,51
BRC,ZR,0,0,0,0,70,60
BRC,RF,10,40,20,0.9478371501272265,80,68
BRC,ZR,0,0,0,0,80,67
BRC,RF,50,20,20,0.9424552429667519,90,84
BRC,ZR,0,0,0,0,90,80
BRC,RF,10,30,20,0.929305912596401,100,95
BRC,ZR,0,0,0,0,100,95
CBB,RF,10,30,20,0.8233128834355828,10,9
CBB,ZR,0,0,0,0,10,1
CBB,RF,20,50,20,0.8754623921085081,20,19
CBB,ZR,0,0,0,0,20,1
CAG,RF,40,10,20,0.8196319018404908,10,9
CAG,ZR,0,0,0,0,10,5
CAG,RF,40,10,20,0.8816276202219482,20,18
CAG,ZR,0,0,0,0,20,11
CAG,RF,20,10,20,0.8983890954151177,30,25
CAG,ZR,0,0,0,0,30,19
CAG,RF,40,10,20,0.9178082191780822,40,25
CAG,ZR,0,0,0,0,40,27
CAG,RF,10,40,20,0.9386733416770964,50,41
CAG,ZR,0,0,0,0,50,17
CAG,RF,20,30,20,0.9635220125786164,60,49
CAG,ZR,0,0,0,0,60,23
CAG,RF,10,40,20,0.9418457648546145,70,63
CAG,ZR,0,0,0,0,70,47
CAG,RF,10,20,20,0.9479034307496823,80,77
CAG,ZR,0,0,0,0,80,59
CAG,RF,20,40,20,0.9527458492975734,90,89
CAG,ZR,0,0,0,0,90,75
CAG,RF,40,40,20,0.9512195121951219,100,74
CAG,ZR,0,0,0,0,100,77
CAH,RF,20,30,20,0.8282208588957055,10,9
CAH,ZR,0,0,0,0,10,6
CAH,RF,10,50,20,0.8890258939580764,20,19
CAH,ZR,0,0,0,0,20,5
CAH,RF,30,30,20,0.9231722428748451,30,15
CAH,ZR,0,0,0,0,30,8
CAH,RF,40,30,20,0.933997509339975,40,24
CAH,ZR,0,0,0,0,40,13
CAH,RF,10,40,20,0.9399249061326659,50,33
CAH,ZR,0,0,0,0,50,25
CAH,RF,10,20,20,0.9257861635220126,60,31
CAH,ZR,0,0,0,0,60,23
CAH,RF,10,20,20,0.9367888748419722,70,30
CAH,ZR,0,0,0,0,70,15
CAH,RF,10,40,20,0.9339263024142312,80,41
CAH,ZR,0,0,0,0,80,6
CAH,RF,10,50,20,0.9553001277139208,90,63
CAH,ZR,0,0,0,0,90,12
CAH,RF,10,40,20,0.9460847240051348,100,89
CAH,ZR,0,0,0,0,100,12
CHAP,RF,0,0,20,0,10,error
CHAP,ZR,0,0,0,0,10,error
CBS,RF,20,20,20,0.850597609561753,10,5
CBS,ZR,0,0,0,0,10,3
CHAP,RF,0,0,20,0,10,error
CHAP,ZR,0,0,0,0,10,error
CHAP,RF,0,0,20,0,20,error
CHAP,ZR,0,0,0,0,20,error
CHAP,RF,0,0,20,0,10,error
CHAP,ZR,0,0,0,0,10,error
CHAP,RF,0,0,20,0,20,error
CHAP,ZR,0,0,0,0,20,error
CHAP,RF,0,0,20,0,30,error
CHAP,ZR,0,0,0,0,30,error
CHAP,RF,0,0,20,0,10,error
CHAP,ZR,0,0,0,0,10,error
CHAP,RF,0,0,20,0,20,error
CHAP,ZR,0,0,0,0,20,error
CHAP,RF,0,0,20,0,30,error
CHAP,ZR,0,0,0,0,30,error
CHAP,RF,0,0,20,0,40,error
CHAP,ZR,0,0,0,0,40,error
CHAP,RF,0,0,20,0,10,error
CHAP,ZR,0,0,0,0,10,error
CHAP,RF,0,0,20,0,20,error
CHAP,ZR,0,0,0,0,20,error
CHAP,RF,0,0,20,0,30,error
CHAP,ZR,0,0,0,0,30,error
CHAP,RF,0,0,20,0,40,error
CHAP,ZR,0,0,0,0,40,error
CHAP,RF,0,0,20,0,50,error
CHAP,ZR,0,0,0,0,50,error
CHAP,RF,0,0,20,0,10,error
CHAP,ZR,0,0,0,0,10,error
CHAP,RF,0,0,20,0,20,error
CHAP,ZR,0,0,0,0,20,error
CHAP,RF,0,0,20,0,30,error
CHAP,ZR,0,0,0,0,30,error
CHAP,RF,0,0,20,0,40,error
CHAP,ZR,0,0,0,0,40,error
CHAP,RF,0,0,20,0,50,error
CHAP,ZR,0,0,0,0,50,error
CHAP,RF,0,0,20,0,60,error
CHAP,ZR,0,0,0,0,60,error
CHAP,RF,0,0,20,0,10,error
CHAP,ZR,0,0,0,0,10,error
CHAP,RF,0,0,20,0,20,error
CHAP,ZR,0,0,0,0,20,error
CHAP,RF,0,0,20,0,30,error
CHAP,ZR,0,0,0,0,30,error
CHAP,RF,0,0,20,0,40,error
CHAP,ZR,0,0,0,0,40,error
CHAP,RF,0,0,20,0,50,error
CHAP,ZR,0,0,0,0,50,error
CHAP,RF,0,0,20,0,60,error
CHAP,ZR,0,0,0,0,60,error
CHAP,RF,0,0,20,0,70,error
CHAP,ZR,0,0,0,0,70,error
CHAP,RF,0,0,20,0,10,error
CHAP,ZR,0,0,0,0,10,error
CHAP,RF,0,0,20,0,20,error
CHAP,ZR,0,0,0,0,20,error
CHAP,RF,0,0,20,0,30,error
CHAP,ZR,0,0,0,0,30,error
CHAP,RF,0,0,20,0,40,error
CHAP,ZR,0,0,0,0,40,error
CHAP,RF,0,0,20,0,50,error
CHAP,ZR,0,0,0,0,50,error
CHAP,RF,0,0,20,0,60,error
CHAP,ZR,0,0,0,0,60,error
CHAP,RF,0,0,20,0,70,error
CHAP,ZR,0,0,0,0,70,error
CHAP,RF,0,0,20,0,80,error
CHAP,ZR,0,0,0,0,80,error
CHAP,RF,0,0,20,0,10,error
CHAP,ZR,0,0,0,0,10,error
CHAP,RF,0,0,20,0,20,error
CHAP,ZR,0,0,0,0,20,error
CHAP,RF,0,0,20,0,30,error
CHAP,ZR,0,0,0,0,30,error
CHAP,RF,0,0,20,0,40,error
CHAP,ZR,0,0,0,0,40,error
CHAP,RF,0,0,20,0,50,error
CHAP,ZR,0,0,0,0,50,error
CHAP,RF,0,0,20,0,60,error
CHAP,ZR,0,0,0,0,60,error
CHAP,RF,0,0,20,0,70,error
CHAP,ZR,0,0,0,0,70,error
CHAP,RF,0,0,20,0,80,error
CHAP,ZR,0,0,0,0,80,error
CHAP,RF,0,0,20,0,90,error
CHAP,ZR,0,0,0,0,90,error
CHAP,RF,0,0,20,0,10,error
CHAP,ZR,0,0,0,0,10,error
CHAP,RF,0,0,20,0,20,error
CHAP,ZR,0,0,0,0,20,error
CHAP,RF,0,0,20,0,30,error
CHAP,ZR,0,0,0,0,30,error
CHAP,RF,0,0,20,0,40,error
CHAP,ZR,0,0,0,0,40,error
CHAP,RF,0,0,20,0,50,error
CHAP,ZR,0,0,0,0,50,error
CHAP,RF,0,0,20,0,60,error
CHAP,ZR,0,0,0,0,60,error
CHAP,RF,0,0,20,0,70,error
CHAP,ZR,0,0,0,0,70,error
CHAP,RF,0,0,20,0,80,error
CHAP,ZR,0,0,0,0,80,error
CHAP,RF,0,0,20,0,90,error
CHAP,ZR,0,0,0,0,90,error
CHAP,RF,0,0,20,0,100,error
CHAP,ZR,0,0,0,0,100,error
CBRE,RF,10,20,20,0.8180242634315424,10,9
CBRE,ZR,0,0,0,0,10,8
CBB,RF,10,30,20,0.8233128834355828,10,9
CBB,ZR,0,0,0,0,10,1
CBB,RF,20,50,20,0.8754623921085081,20,19
CBB,ZR,0,0,0,0,20,1
CBB,RF,10,30,20,0.8971499380421314,30,25
CBB,ZR,0,0,0,0,30,13
CBS,RF,20,20,20,0.850597609561753,10,5
CBS,ZR,0,0,0,0,10,3
CBS,RF,30,40,20,0.8614457831325302,20,20
CBS,ZR,0,0,0,0,20,0
CCL,RF,40,30,20,0.8662576687116564,10,8
CCL,ZR,0,0,0,0,10,4
CBRE,RF,10,20,20,0.8180242634315424,10,9
CBRE,ZR,0,0,0,0,10,8
CBRE,RF,30,50,20,0.9162303664921466,20,17
CBRE,ZR,0,0,0,0,20,8
CEQP,RF,10,10,20,0.8177905308464849,10,7
CEQP,ZR,0,0,0,0,10,0
CHK,RF,10,20,20,0.8294478527607362,10,8
CHK,ZR,0,0,0,0,10,5
CBS,RF,20,20,20,0.850597609561753,10,5
CBS,ZR,0,0,0,0,10,3
CBS,RF,30,40,20,0.8614457831325302,20,20
CBS,ZR,0,0,0,0,20,0
CBS,RF,20,50,20,0.9291497975708503,30,7
CBS,ZR,0,0,0,0,30,5
CBB,RF,10,30,20,0.8233128834355828,10,9
CBB,ZR,0,0,0,0,10,1
CBB,RF,20,50,20,0.8754623921085081,20,19
CBB,ZR,0,0,0,0,20,1
CBB,RF,10,30,20,0.8971499380421314,30,25
CBB,ZR,0,0,0,0,30,13
CBB,RF,10,40,20,0.9090909090909091,40,36
CBB,ZR,0,0,0,0,40,28
CBRE,RF,10,20,20,0.8180242634315424,10,9
CBRE,ZR,0,0,0,0,10,8
CBRE,RF,30,50,20,0.9162303664921466,20,17
CBRE,ZR,0,0,0,0,20,8
CBRE,RF,30,50,20,0.9420035149384886,30,22
CBRE,ZR,0,0,0,0,30,18
CBS,RF,20,20,20,0.850597609561753,10,5
CBS,ZR,0,0,0,0,10,3
CBS,RF,30,40,20,0.8614457831325302,20,20
CBS,ZR,0,0,0,0,20,0
CBS,RF,20,50,20,0.9291497975708503,30,7
CBS,ZR,0,0,0,0,30,5
CBS,RF,10,10,20,0.9306122448979591,40,25
CBS,ZR,0,0,0,0,40,18
CEQP,RF,10,10,20,0.8177905308464849,10,7
CEQP,ZR,0,0,0,0,10,0
CEQP,RF,30,30,20,0.9018759018759018,20,17
CEQP,ZR,0,0,0,0,20,10
CCL,RF,40,30,20,0.8662576687116564,10,8
CCL,ZR,0,0,0,0,10,4
CCL,RF,10,30,20,0.903822441430333,20,13
CCL,ZR,0,0,0,0,20,4
CHK,RF,10,20,20,0.8294478527607362,10,8
CHK,ZR,0,0,0,0,10,5
CHK,RF,20,40,20,0.9136868064118372,20,19
CHK,ZR,0,0,0,0,20,5
CBB,RF,10,30,20,0.8233128834355828,10,9
CBB,ZR,0,0,0,0,10,1
CBB,RF,20,50,20,0.8754623921085081,20,19
CBB,ZR,0,0,0,0,20,1
CBB,RF,10,30,20,0.8971499380421314,30,25
CBB,ZR,0,0,0,0,30,13
CBB,RF,10,40,20,0.9090909090909091,40,36
CBB,ZR,0,0,0,0,40,28
CBB,RF,40,50,20,0.9123904881101377,50,37
CBB,ZR,0,0,0,0,50,43
CBRE,RF,10,20,20,0.8180242634315424,10,9
CBRE,ZR,0,0,0,0,10,8
CBRE,RF,30,50,20,0.9162303664921466,20,17
CBRE,ZR,0,0,0,0,20,8
CBRE,RF,30,50,20,0.9420035149384886,30,22
CBRE,ZR,0,0,0,0,30,18
CBRE,RF,40,10,20,0.8991150442477877,40,31
CBRE,ZR,0,0,0,0,40,33
CBS,RF,20,20,20,0.850597609561753,10,5
CBS,ZR,0,0,0,0,10,3
CBS,RF,30,40,20,0.8614457831325302,20,20
CBS,ZR,0,0,0,0,20,0
CBS,RF,20,50,20,0.9291497975708503,30,7
CBS,ZR,0,0,0,0,30,5
CBS,RF,10,10,20,0.9306122448979591,40,25
CBS,ZR,0,0,0,0,40,18
CBS,RF,20,10,20,0.948559670781893,50,29
CBS,ZR,0,0,0,0,50,29
CEQP,RF,10,10,20,0.8177905308464849,10,7
CEQP,ZR,0,0,0,0,10,0
CEQP,RF,30,30,20,0.9018759018759018,20,17
CEQP,ZR,0,0,0,0,20,10
CEQP,RF,20,50,20,0.9274310595065312,30,21
CEQP,ZR,0,0,0,0,30,15
CCL,RF,40,30,20,0.8662576687116564,10,8
CCL,ZR,0,0,0,0,10,4
CCL,RF,10,30,20,0.903822441430333,20,13
CCL,ZR,0,0,0,0,20,4
CCL,RF,10,40,20,0.8983890954151177,30,9
CCL,ZR,0,0,0,0,30,5
CBS,RF,20,20,20,0.850597609561753,10,5
CBS,ZR,0,0,0,0,10,3
CBS,RF,30,40,20,0.8614457831325302,20,20
CBS,ZR,0,0,0,0,20,0
CBS,RF,20,50,20,0.9291497975708503,30,7
CBS,ZR,0,0,0,0,30,5
CBS,RF,10,10,20,0.9306122448979591,40,25
CBS,ZR,0,0,0,0,40,18
CBS,RF,20,10,20,0.948559670781893,50,29
CBS,ZR,0,0,0,0,50,29
CBS,RF,10,20,20,0.9294605809128631,60,36
CBS,ZR,0,0,0,0,60,36
CBRE,RF,10,20,20,0.8180242634315424,10,9
CBRE,ZR,0,0,0,0,10,8
CBRE,RF,30,50,20,0.9162303664921466,20,17
CBRE,ZR,0,0,0,0,20,8
CBRE,RF,30,50,20,0.9420035149384886,30,22
CBRE,ZR,0,0,0,0,30,18
CBRE,RF,40,10,20,0.8991150442477877,40,31
CBRE,ZR,0,0,0,0,40,33
CBRE,RF,20,50,20,0.948306595365419,50,17
CBRE,ZR,0,0,0,0,50,46
CBB,RF,10,30,20,0.8233128834355828,10,9
CBB,ZR,0,0,0,0,10,1
CBB,RF,20,50,20,0.8754623921085081,20,19
CBB,ZR,0,0,0,0,20,1
CBB,RF,10,30,20,0.8971499380421314,30,25
CBB,ZR,0,0,0,0,30,13
CBB,RF,10,40,20,0.9090909090909091,40,36
CBB,ZR,0,0,0,0,40,28
CBB,RF,40,50,20,0.9123904881101377,50,37
CBB,ZR,0,0,0,0,50,43
CBB,RF,50,50,20,0.9408805031446541,60,58
CBB,ZR,0,0,0,0,60,57
CHK,RF,10,20,20,0.8294478527607362,10,8
CHK,ZR,0,0,0,0,10,5
CHK,RF,20,40,20,0.9136868064118372,20,19
CHK,ZR,0,0,0,0,20,5
CHK,RF,40,20,20,0.919454770755886,30,29
CHK,ZR,0,0,0,0,30,2
CBS,RF,20,20,20,0.850597609561753,10,5
CBS,ZR,0,0,0,0,10,3
CBS,RF,30,40,20,0.8614457831325302,20,20
CBS,ZR,0,0,0,0,20,0
CBS,RF,20,50,20,0.9291497975708503,30,7
CBS,ZR,0,0,0,0,30,5
CBS,RF,10,10,20,0.9306122448979591,40,25
CBS,ZR,0,0,0,0,40,18
CBS,RF,20,10,20,0.948559670781893,50,29
CBS,ZR,0,0,0,0,50,29
CBS,RF,10,20,20,0.9294605809128631,60,36
CBS,ZR,0,0,0,0,60,36
CBS,RF,40,20,20,0.9456066945606695,70,35
CBS,ZR,0,0,0,0,70,25
CEQP,RF,10,10,20,0.8177905308464849,10,7
CEQP,ZR,0,0,0,0,10,0
CEQP,RF,30,30,20,0.9018759018759018,20,17
CEQP,ZR,0,0,0,0,20,10
CEQP,RF,20,50,20,0.9274310595065312,30,21
CEQP,ZR,0,0,0,0,30,15
CEQP,RF,30,10,20,0.9386861313868613,40,35
CEQP,ZR,0,0,0,0,40,28
CBRE,RF,10,20,20,0.8180242634315424,10,9
CBRE,ZR,0,0,0,0,10,8
CBRE,RF,30,50,20,0.9162303664921466,20,17
CBRE,ZR,0,0,0,0,20,8
CBRE,RF,30,50,20,0.9420035149384886,30,22
CBRE,ZR,0,0,0,0,30,18
CBRE,RF,40,10,20,0.8991150442477877,40,31
CBRE,ZR,0,0,0,0,40,33
CBRE,RF,20,50,20,0.948306595365419,50,17
CBRE,ZR,0,0,0,0,50,46
CBRE,RF,10,10,20,0.9389587073608617,60,3
CBRE,ZR,0,0,0,0,60,57
CCL,RF,40,30,20,0.8662576687116564,10,8
CCL,ZR,0,0,0,0,10,4
CCL,RF,10,30,20,0.903822441430333,20,13
CCL,ZR,0,0,0,0,20,4
CCL,RF,10,40,20,0.8983890954151177,30,9
CCL,ZR,0,0,0,0,30,5
CCL,RF,10,20,20,0.9190535491905355,40,30
CCL,ZR,0,0,0,0,40,6
CBB,RF,10,30,20,0.8233128834355828,10,9
CBB,ZR,0,0,0,0,10,1
CBB,RF,20,50,20,0.8754623921085081,20,19
CBB,ZR,0,0,0,0,20,1
CBB,RF,10,30,20,0.8971499380421314,30,25
CBB,ZR,0,0,0,0,30,13
CBB,RF,10,40,20,0.9090909090909091,40,36
CBB,ZR,0,0,0,0,40,28
CBB,RF,40,50,20,0.9123904881101377,50,37
CBB,ZR,0,0,0,0,50,43
CBB,RF,50,50,20,0.9408805031446541,60,58
CBB,ZR,0,0,0,0,60,57
CBB,RF,30,30,20,0.943109987357775,70,70
CBB,ZR,0,0,0,0,70,69
CBS,RF,20,20,20,0.850597609561753,10,5
CBS,ZR,0,0,0,0,10,3
CBS,RF,30,40,20,0.8614457831325302,20,20
CBS,ZR,0,0,0,0,20,0
CBS,RF,20,50,20,0.9291497975708503,30,7
CBS,ZR,0,0,0,0,30,5
CBS,RF,10,10,20,0.9306122448979591,40,25
CBS,ZR,0,0,0,0,40,18
CBS,RF,20,10,20,0.948559670781893,50,29
CBS,ZR,0,0,0,0,50,29
CBS,RF,10,20,20,0.9294605809128631,60,36
CBS,ZR,0,0,0,0,60,36
CBS,RF,40,20,20,0.9456066945606695,70,35
CBS,ZR,0,0,0,0,70,25
CBS,RF,20,20,20,0.9620253164556962,80,30
CBS,ZR,0,0,0,0,80,29
CHK,RF,10,20,20,0.8294478527607362,10,8
CHK,ZR,0,0,0,0,10,5
CHK,RF,20,40,20,0.9136868064118372,20,19
CHK,ZR,0,0,0,0,20,5
CHK,RF,40,20,20,0.919454770755886,30,29
CHK,ZR,0,0,0,0,30,2
CHK,RF,10,10,20,0.9178082191780822,40,40
CHK,ZR,0,0,0,0,40,0
CBRE,RF,10,20,20,0.8180242634315424,10,9
CBRE,ZR,0,0,0,0,10,8
CBRE,RF,30,50,20,0.9162303664921466,20,17
CBRE,ZR,0,0,0,0,20,8
CBRE,RF,30,50,20,0.9420035149384886,30,22
CBRE,ZR,0,0,0,0,30,18
CBRE,RF,40,10,20,0.8991150442477877,40,31
CBRE,ZR,0,0,0,0,40,33
CBRE,RF,20,50,20,0.948306595365419,50,17
CBRE,ZR,0,0,0,0,50,46
CBRE,RF,10,10,20,0.9389587073608617,60,3
CBRE,ZR,0,0,0,0,60,57
CBRE,RF,20,50,20,0.9511754068716094,70,15
CBRE,ZR,0,0,0,0,70,56
CEQP,RF,10,10,20,0.8177905308464849,10,7
CEQP,ZR,0,0,0,0,10,0
CEQP,RF,30,30,20,0.9018759018759018,20,17
CEQP,ZR,0,0,0,0,20,10
CEQP,RF,20,50,20,0.9274310595065312,30,21
CEQP,ZR,0,0,0,0,30,15
CEQP,RF,30,10,20,0.9386861313868613,40,35
CEQP,ZR,0,0,0,0,40,28
CEQP,RF,10,40,20,0.9309838472834068,50,33
CEQP,ZR,0,0,0,0,50,35
CBS,RF,20,20,20,0.850597609561753,10,5
CBS,ZR,0,0,0,0,10,3
CBS,RF,30,40,20,0.8614457831325302,20,20
CBS,ZR,0,0,0,0,20,0
CBS,RF,20,50,20,0.9291497975708503,30,7
CBS,ZR,0,0,0,0,30,5
CBS,RF,10,10,20,0.9306122448979591,40,25
CBS,ZR,0,0,0,0,40,18
CBS,RF,20,10,20,0.948559670781893,50,29
CBS,ZR,0,0,0,0,50,29
CBS,RF,10,20,20,0.9294605809128631,60,36
CBS,ZR,0,0,0,0,60,36
CBS,RF,40,20,20,0.9456066945606695,70,35
CBS,ZR,0,0,0,0,70,25
CBS,RF,20,20,20,0.9620253164556962,80,30
CBS,ZR,0,0,0,0,80,29
CBS,RF,10,10,20,0.9574468085106383,90,51
CBS,ZR,0,0,0,0,90,51
CCL,RF,40,30,20,0.8662576687116564,10,8
CCL,ZR,0,0,0,0,10,4
CCL,RF,10,30,20,0.903822441430333,20,13
CCL,ZR,0,0,0,0,20,4
CCL,RF,10,40,20,0.8983890954151177,30,9
CCL,ZR,0,0,0,0,30,5
CCL,RF,10,20,20,0.9190535491905355,40,30
CCL,ZR,0,0,0,0,40,6
CCL,RF,10,40,20,0.9198998748435544,50,47
CCL,ZR,0,0,0,0,50,4
CBB,RF,10,30,20,0.8233128834355828,10,9
CBB,ZR,0,0,0,0,10,1
CBB,RF,20,50,20,0.8754623921085081,20,19
CBB,ZR,0,0,0,0,20,1
CBB,RF,10,30,20,0.8971499380421314,30,25
CBB,ZR,0,0,0,0,30,13
CBB,RF,10,40,20,0.9090909090909091,40,36
CBB,ZR,0,0,0,0,40,28
CBB,RF,40,50,20,0.9123904881101377,50,37
CBB,ZR,0,0,0,0,50,43
CBB,RF,50,50,20,0.9408805031446541,60,58
CBB,ZR,0,0,0,0,60,57
CBB,RF,30,30,20,0.943109987357775,70,70
CBB,ZR,0,0,0,0,70,69
CBB,RF,10,20,20,0.9250317662007624,80,80
CBB,ZR,0,0,0,0,80,80
CBRE,RF,10,20,20,0.8180242634315424,10,9
CBRE,ZR,0,0,0,0,10,8
CBRE,RF,30,50,20,0.9162303664921466,20,17
CBRE,ZR,0,0,0,0,20,8
CBRE,RF,30,50,20,0.9420035149384886,30,22
CBRE,ZR,0,0,0,0,30,18
CBRE,RF,40,10,20,0.8991150442477877,40,31
CBRE,ZR,0,0,0,0,40,33
CBRE,RF,20,50,20,0.948306595365419,50,17
CBRE,ZR,0,0,0,0,50,46
CBRE,RF,10,10,20,0.9389587073608617,60,3
CBRE,ZR,0,0,0,0,60,57
CBRE,RF,20,50,20,0.9511754068716094,70,15
CBRE,ZR,0,0,0,0,70,56
CBRE,RF,10,30,20,0.9508196721311475,80,61
CBRE,ZR,0,0,0,0,80,61
CHK,RF,10,20,20,0.8294478527607362,10,8
CHK,ZR,0,0,0,0,10,5
CHK,RF,20,40,20,0.9136868064118372,20,19
CHK,ZR,0,0,0,0,20,5
CHK,RF,40,20,20,0.919454770755886,30,29
CHK,ZR,0,0,0,0,30,2
CHK,RF,10,10,20,0.9178082191780822,40,40
CHK,ZR,0,0,0,0,40,0
CHK,RF,10,10,20,0.9173967459324155,50,49
CHK,ZR,0,0,0,0,50,1
CBS,RF,20,20,20,0.850597609561753,10,5
CBS,ZR,0,0,0,0,10,3
CBS,RF,30,40,20,0.8614457831325302,20,20
CBS,ZR,0,0,0,0,20,0
CBS,RF,20,50,20,0.9291497975708503,30,7
CBS,ZR,0,0,0,0,30,5
CBS,RF,10,10,20,0.9306122448979591,40,25
CBS,ZR,0,0,0,0,40,18
CBS,RF,20,10,20,0.948559670781893,50,29
CBS,ZR,0,0,0,0,50,29
CBS,RF,10,20,20,0.9294605809128631,60,36
CBS,ZR,0,0,0,0,60,36
CBS,RF,40,20,20,0.9456066945606695,70,35
CBS,ZR,0,0,0,0,70,25
CBS,RF,20,20,20,0.9620253164556962,80,30
CBS,ZR,0,0,0,0,80,29
CBS,RF,10,10,20,0.9574468085106383,90,51
CBS,ZR,0,0,0,0,90,51
CBS,RF,10,20,20,0.9656652360515021,100,76
CBS,ZR,0,0,0,0,100,68
CEQP,RF,10,10,20,0.8177905308464849,10,7
CEQP,ZR,0,0,0,0,10,0
CEQP,RF,30,30,20,0.9018759018759018,20,17
CEQP,ZR,0,0,0,0,20,10
CEQP,RF,20,50,20,0.9274310595065312,30,21
CEQP,ZR,0,0,0,0,30,15
CEQP,RF,30,10,20,0.9386861313868613,40,35
CEQP,ZR,0,0,0,0,40,28
CEQP,RF,10,40,20,0.9309838472834068,50,33
CEQP,ZR,0,0,0,0,50,35
CEQP,RF,20,10,20,0.9350073855243722,60,44
CEQP,ZR,0,0,0,0,60,45
CBRE,RF,10,20,20,0.8180242634315424,10,9
CBRE,ZR,0,0,0,0,10,8
CBRE,RF,30,50,20,0.9162303664921466,20,17
