Stock,Algorithm,Estimators,Depth,No_of_features,Model_Score,Future_day,Our_test_score
CRK,ZR,0,0,0,0,50,21
CPF,RF,10,30,20,0.7731305449936628,10,8
CPF,ZR,0,0,0,0,10,7
CPF,RF,20,30,20,0.7528809218950064,20,8
CPF,ZR,0,0,0,0,20,0
CPF,RF,20,20,20,0.7994825355756792,30,17
CPF,ZR,0,0,0,0,30,11
CPF,RF,40,30,20,0.8379084967320262,40,23
CPF,ZR,0,0,0,0,40,16
CPF,RF,40,40,20,0.8177014531043593,50,29
CPF,ZR,0,0,0,0,50,17
CPF,RF,20,50,20,0.8464619492656876,60,50
CPF,ZR,0,0,0,0,60,11
CR,RF,10,30,20,0.7731196054254007,10,3
CR,ZR,0,0,0,0,10,1
CR,RF,20,20,20,0.821917808219178,20,5
CR,ZR,0,0,0,0,20,11
CR,RF,10,40,20,0.8377358490566038,30,13
CR,ZR,0,0,0,0,30,4
CR,RF,10,20,20,0.855146124523507,40,19
CR,ZR,0,0,0,0,40,18
CR,RF,20,50,20,0.8780487804878049,50,44
CR,ZR,0,0,0,0,50,33
CR,RF,20,20,20,0.8858625162127107,60,35
CR,ZR,0,0,0,0,60,11
CRH,RF,10,10,20,0.6831072749691739,10,3
CRH,ZR,0,0,0,0,10,3
CRH,RF,10,10,20,0.6537982565379825,20,18
CRH,ZR,0,0,0,0,20,4
CRH,RF,40,50,20,0.7849056603773585,30,13
CRH,ZR,0,0,0,0,30,11
CRH,RF,10,10,20,0.7636594663278272,40,40
CRH,ZR,0,0,0,0,40,40
CRH,RF,30,20,20,0.8408215661103979,50,41
CRH,ZR,0,0,0,0,50,43
CRH,RF,10,40,20,0.7859922178988327,60,45
CRH,ZR,0,0,0,0,60,19
COF,RF,10,10,20,0.7324290998766955,10,5
COF,ZR,0,0,0,0,10,0
COF,RF,30,10,20,0.7708592777085927,20,16
COF,ZR,0,0,0,0,20,2
COF,RF,40,40,20,0.7949685534591195,30,29
COF,ZR,0,0,0,0,30,23
COF,RF,20,10,20,0.7878017789072427,40,33
COF,ZR,0,0,0,0,40,33
COF,RF,20,20,20,0.8395378690629012,50,30
COF,ZR,0,0,0,0,50,27
COF,RF,10,20,20,0.8313878080415046,60,22
COF,ZR,0,0,0,0,60,8
COF,RF,10,20,20,0.8597640891218873,70,23
COF,ZR,0,0,0,0,70,5
COF,RF,20,10,20,0.8503311258278146,80,60
COF,ZR,0,0,0,0,80,32
COF,RF,10,20,20,0.8594377510040161,90,71
COF,ZR,0,0,0,0,90,57
CRK,RF,40,20,20,0.7287299630086314,10,9
CRK,ZR,0,0,0,0,10,3
CRK,RF,20,10,20,0.7471980074719801,20,10
CRK,ZR,0,0,0,0,20,11
CRK,RF,10,30,20,0.7572327044025158,30,29
CRK,ZR,0,0,0,0,30,1
CRK,RF,10,40,20,0.7738246505717916,40,26
CRK,ZR,0,0,0,0,40,22
CRK,RF,10,40,20,0.7997432605905006,50,32
CRK,ZR,0,0,0,0,50,21
CRK,RF,10,50,20,0.7911802853437094,60,39
CRK,ZR,0,0,0,0,60,21
CPF,RF,10,30,20,0.7731305449936628,10,8
CPF,ZR,0,0,0,0,10,7
CPF,RF,20,30,20,0.7528809218950064,20,8
CPF,ZR,0,0,0,0,20,0
CPF,RF,20,20,20,0.7994825355756792,30,17
CPF,ZR,0,0,0,0,30,11
CPF,RF,40,30,20,0.8379084967320262,40,23
CPF,ZR,0,0,0,0,40,16
CPF,RF,40,40,20,0.8177014531043593,50,29
CPF,ZR,0,0,0,0,50,17
CPF,RF,20,50,20,0.8464619492656876,60,50
CPF,ZR,0,0,0,0,60,11
CPF,RF,10,50,20,0.8178137651821862,70,39
CPF,ZR,0,0,0,0,70,13
CR,RF,10,30,20,0.7731196054254007,10,3
CR,ZR,0,0,0,0,10,1
CR,RF,20,20,20,0.821917808219178,20,5
CR,ZR,0,0,0,0,20,11
CR,RF,10,40,20,0.8377358490566038,30,13
CR,ZR,0,0,0,0,30,4
CR,RF,10,20,20,0.855146124523507,40,19
CR,ZR,0,0,0,0,40,18
CR,RF,20,50,20,0.8780487804878049,50,44
CR,ZR,0,0,0,0,50,33
CR,RF,20,20,20,0.8858625162127107,60,35
CR,ZR,0,0,0,0,60,11
CR,RF,10,20,20,0.8964613368283093,70,43
CR,ZR,0,0,0,0,70,37
COF,RF,10,10,20,0.7324290998766955,10,5
COF,ZR,0,0,0,0,10,0
COF,RF,30,10,20,0.7708592777085927,20,16
COF,ZR,0,0,0,0,20,2
COF,RF,40,40,20,0.7949685534591195,30,29
COF,ZR,0,0,0,0,30,23
COF,RF,20,10,20,0.7878017789072427,40,33
COF,ZR,0,0,0,0,40,33
COF,RF,20,20,20,0.8395378690629012,50,30
COF,ZR,0,0,0,0,50,27
COF,RF,10,20,20,0.8313878080415046,60,22
COF,ZR,0,0,0,0,60,8
COF,RF,10,20,20,0.8597640891218873,70,23
COF,ZR,0,0,0,0,70,5
COF,RF,20,10,20,0.8503311258278146,80,60
COF,ZR,0,0,0,0,80,32
COF,RF,10,20,20,0.8594377510040161,90,71
COF,ZR,0,0,0,0,90,57
COF,RF,10,20,20,0.851150202976996,100,68
COF,ZR,0,0,0,0,100,46
CRH,RF,10,10,20,0.6831072749691739,10,3
CRH,ZR,0,0,0,0,10,3
CRH,RF,10,10,20,0.6537982565379825,20,18
CRH,ZR,0,0,0,0,20,4
CRH,RF,40,50,20,0.7849056603773585,30,13
CRH,ZR,0,0,0,0,30,11
CRH,RF,10,10,20,0.7636594663278272,40,40
CRH,ZR,0,0,0,0,40,40
CRH,RF,30,20,20,0.8408215661103979,50,41
CRH,ZR,0,0,0,0,50,43
CRH,RF,10,40,20,0.7859922178988327,60,45
CRH,ZR,0,0,0,0,60,19
CRH,RF,10,40,20,0.8034076015727392,70,39
CRH,ZR,0,0,0,0,70,12
CRK,RF,40,20,20,0.7287299630086314,10,9
CRK,ZR,0,0,0,0,10,3
CRK,RF,20,10,20,0.7471980074719801,20,10
CRK,ZR,0,0,0,0,20,11
CRK,RF,10,30,20,0.7572327044025158,30,29
CRK,ZR,0,0,0,0,30,1
CRK,RF,10,40,20,0.7738246505717916,40,26
CRK,ZR,0,0,0,0,40,22
CRK,RF,10,40,20,0.7997432605905006,50,32
CRK,ZR,0,0,0,0,50,21
CRK,RF,10,50,20,0.7911802853437094,60,39
CRK,ZR,0,0,0,0,60,21
CRK,RF,30,20,20,0.7732634338138925,70,48
CRK,ZR,0,0,0,0,70,38
CPF,RF,10,30,20,0.7731305449936628,10,8
CPF,ZR,0,0,0,0,10,7
CPF,RF,20,30,20,0.7528809218950064,20,8
CPF,ZR,0,0,0,0,20,0
CPF,RF,20,20,20,0.7994825355756792,30,17
CPF,ZR,0,0,0,0,30,11
CPF,RF,40,30,20,0.8379084967320262,40,23
CPF,ZR,0,0,0,0,40,16
CPF,RF,40,40,20,0.8177014531043593,50,29
CPF,ZR,0,0,0,0,50,17
CPF,RF,20,50,20,0.8464619492656876,60,50
CPF,ZR,0,0,0,0,60,11
CPF,RF,10,50,20,0.8178137651821862,70,39
CPF,ZR,0,0,0,0,70,13
CPF,RF,10,20,20,0.8281036834924966,80,34
CPF,ZR,0,0,0,0,80,9
CR,RF,10,30,20,0.7731196054254007,10,3
CR,ZR,0,0,0,0,10,1
CR,RF,20,20,20,0.821917808219178,20,5
CR,ZR,0,0,0,0,20,11
CR,RF,10,40,20,0.8377358490566038,30,13
CR,ZR,0,0,0,0,30,4
CR,RF,10,20,20,0.855146124523507,40,19
CR,ZR,0,0,0,0,40,18
CR,RF,20,50,20,0.8780487804878049,50,44
CR,ZR,0,0,0,0,50,33
CR,RF,20,20,20,0.8858625162127107,60,35
CR,ZR,0,0,0,0,60,11
CR,RF,10,20,20,0.8964613368283093,70,43
CR,ZR,0,0,0,0,70,37
CR,RF,30,10,20,0.8741721854304636,80,62
CR,ZR,0,0,0,0,80,61
CRH,RF,10,10,20,0.6831072749691739,10,3
CRH,ZR,0,0,0,0,10,3
CRH,RF,10,10,20,0.6537982565379825,20,18
CRH,ZR,0,0,0,0,20,4
CRH,RF,40,50,20,0.7849056603773585,30,13
CRH,ZR,0,0,0,0,30,11
CRH,RF,10,10,20,0.7636594663278272,40,40
CRH,ZR,0,0,0,0,40,40
CRH,RF,30,20,20,0.8408215661103979,50,41
CRH,ZR,0,0,0,0,50,43
CRH,RF,10,40,20,0.7859922178988327,60,45
CRH,ZR,0,0,0,0,60,19
CRH,RF,10,40,20,0.8034076015727392,70,39
CRH,ZR,0,0,0,0,70,12
CRH,RF,10,50,20,0.8013245033112583,80,36
CRH,ZR,0,0,0,0,80,6
CTS,RF,10,40,20,0.7163995067817509,10,3
CTS,ZR,0,0,0,0,10,0
CUZ,RF,10,10,20,0.7595561035758323,10,2
CUZ,ZR,0,0,0,0,10,1
CRK,RF,40,20,20,0.7287299630086314,10,9
CRK,ZR,0,0,0,0,10,3
CRK,RF,20,10,20,0.7471980074719801,20,10
CRK,ZR,0,0,0,0,20,11
CRK,RF,10,30,20,0.7572327044025158,30,29
CRK,ZR,0,0,0,0,30,1
CRK,RF,10,40,20,0.7738246505717916,40,26
CRK,ZR,0,0,0,0,40,22
CRK,RF,10,40,20,0.7997432605905006,50,32
CRK,ZR,0,0,0,0,50,21
CRK,RF,10,50,20,0.7911802853437094,60,39
CRK,ZR,0,0,0,0,60,21
CRK,RF,30,20,20,0.7732634338138925,70,48
CRK,ZR,0,0,0,0,70,38
CRK,RF,20,10,20,0.7496688741721854,80,49
CRK,ZR,0,0,0,0,80,39
CPF,RF,10,30,20,0.7731305449936628,10,8
CPF,ZR,0,0,0,0,10,7
CPF,RF,20,30,20,0.7528809218950064,20,8
CPF,ZR,0,0,0,0,20,0
CPF,RF,20,20,20,0.7994825355756792,30,17
CPF,ZR,0,0,0,0,30,11
CPF,RF,40,30,20,0.8379084967320262,40,23
CPF,ZR,0,0,0,0,40,16
CPF,RF,40,40,20,0.8177014531043593,50,29
CPF,ZR,0,0,0,0,50,17
CPF,RF,20,50,20,0.8464619492656876,60,50
CPF,ZR,0,0,0,0,60,11
CPF,RF,10,50,20,0.8178137651821862,70,39
CPF,ZR,0,0,0,0,70,13
CPF,RF,10,20,20,0.8281036834924966,80,34
CPF,ZR,0,0,0,0,80,9
CPF,RF,10,30,20,0.8137931034482758,90,78
CPF,ZR,0,0,0,0,90,17
CR,RF,10,30,20,0.7731196054254007,10,3
CR,ZR,0,0,0,0,10,1
CR,RF,20,20,20,0.821917808219178,20,5
CR,ZR,0,0,0,0,20,11
CR,RF,10,40,20,0.8377358490566038,30,13
CR,ZR,0,0,0,0,30,4
CR,RF,10,20,20,0.855146124523507,40,19
CR,ZR,0,0,0,0,40,18
CR,RF,20,50,20,0.8780487804878049,50,44
CR,ZR,0,0,0,0,50,33
CR,RF,20,20,20,0.8858625162127107,60,35
CR,ZR,0,0,0,0,60,11
CR,RF,10,20,20,0.8964613368283093,70,43
CR,ZR,0,0,0,0,70,37
CR,RF,30,10,20,0.8741721854304636,80,62
CR,ZR,0,0,0,0,80,61
CR,RF,10,30,20,0.891566265060241,90,57
CR,ZR,0,0,0,0,90,45
CRH,RF,10,10,20,0.6831072749691739,10,3
CRH,ZR,0,0,0,0,10,3
CRH,RF,10,10,20,0.6537982565379825,20,18
CRH,ZR,0,0,0,0,20,4
CRH,RF,40,50,20,0.7849056603773585,30,13
CRH,ZR,0,0,0,0,30,11
CRH,RF,10,10,20,0.7636594663278272,40,40
CRH,ZR,0,0,0,0,40,40
CRH,RF,30,20,20,0.8408215661103979,50,41
CRH,ZR,0,0,0,0,50,43
CRH,RF,10,40,20,0.7859922178988327,60,45
CRH,ZR,0,0,0,0,60,19
CRH,RF,10,40,20,0.8034076015727392,70,39
CRH,ZR,0,0,0,0,70,12
CRH,RF,10,50,20,0.8013245033112583,80,36
CRH,ZR,0,0,0,0,80,6
CRH,RF,30,30,20,0.8152610441767069,90,81
CRH,ZR,0,0,0,0,90,29
CTS,RF,10,40,20,0.7163995067817509,10,3
CTS,ZR,0,0,0,0,10,0
CTS,RF,10,30,20,0.8057285180572852,20,8
CTS,ZR,0,0,0,0,20,2
CUZ,RF,10,10,20,0.7595561035758323,10,2
CUZ,ZR,0,0,0,0,10,1
CUZ,RF,10,50,20,0.772104607721046,20,9
CUZ,ZR,0,0,0,0,20,12
CPF,RF,10,30,20,0.7731305449936628,10,8
CPF,ZR,0,0,0,0,10,7
CPF,RF,20,30,20,0.7528809218950064,20,8
CPF,ZR,0,0,0,0,20,0
CPF,RF,20,20,20,0.7994825355756792,30,17
CPF,ZR,0,0,0,0,30,11
CPF,RF,40,30,20,0.8379084967320262,40,23
CPF,ZR,0,0,0,0,40,16
CPF,RF,40,40,20,0.8177014531043593,50,29
CPF,ZR,0,0,0,0,50,17
CPF,RF,20,50,20,0.8464619492656876,60,50
CPF,ZR,0,0,0,0,60,11
CPF,RF,10,50,20,0.8178137651821862,70,39
CPF,ZR,0,0,0,0,70,13
CPF,RF,10,20,20,0.8281036834924966,80,34
CPF,ZR,0,0,0,0,80,9
CPF,RF,10,30,20,0.8137931034482758,90,78
CPF,ZR,0,0,0,0,90,17
CPF,RF,10,20,20,0.8312412831241283,100,50
CPF,ZR,0,0,0,0,100,34
CRK,RF,40,20,20,0.7287299630086314,10,9
CRK,ZR,0,0,0,0,10,3
CRK,RF,20,10,20,0.7471980074719801,20,10
CRK,ZR,0,0,0,0,20,11
CRK,RF,10,30,20,0.7572327044025158,30,29
CRK,ZR,0,0,0,0,30,1
CRK,RF,10,40,20,0.7738246505717916,40,26
CRK,ZR,0,0,0,0,40,22
CRK,RF,10,40,20,0.7997432605905006,50,32
CRK,ZR,0,0,0,0,50,21
CRK,RF,10,50,20,0.7911802853437094,60,39
CRK,ZR,0,0,0,0,60,21
CRK,RF,30,20,20,0.7732634338138925,70,48
CRK,ZR,0,0,0,0,70,38
CRK,RF,20,10,20,0.7496688741721854,80,49
CRK,ZR,0,0,0,0,80,39
CRK,RF,10,10,20,0.678714859437751,90,57
CRK,ZR,0,0,0,0,90,49
CR,RF,10,30,20,0.7731196054254007,10,3
CR,ZR,0,0,0,0,10,1
CR,RF,20,20,20,0.821917808219178,20,5
CR,ZR,0,0,0,0,20,11
CR,RF,10,40,20,0.8377358490566038,30,13
CR,ZR,0,0,0,0,30,4
CR,RF,10,20,20,0.855146124523507,40,19
CR,ZR,0,0,0,0,40,18
CR,RF,20,50,20,0.8780487804878049,50,44
CR,ZR,0,0,0,0,50,33
CR,RF,20,20,20,0.8858625162127107,60,35
CR,ZR,0,0,0,0,60,11
CR,RF,10,20,20,0.8964613368283093,70,43
CR,ZR,0,0,0,0,70,37
CR,RF,30,10,20,0.8741721854304636,80,62
CR,ZR,0,0,0,0,80,61
CR,RF,10,30,20,0.891566265060241,90,57
CR,ZR,0,0,0,0,90,45
CR,RF,10,50,20,0.8985115020297699,100,39
CR,ZR,0,0,0,0,100,24
CVEO,RF,30,50,20,0.726027397260274,10,8
CVEO,ZR,0,0,0,0,10,7
CWEN,RF,10,50,20,0.6818181818181818,10,4
CWEN,ZR,0,0,0,0,10,4
CRH,RF,10,10,20,0.6831072749691739,10,3
CRH,ZR,0,0,0,0,10,3
CRH,RF,10,10,20,0.6537982565379825,20,18
CRH,ZR,0,0,0,0,20,4
CRH,RF,40,50,20,0.7849056603773585,30,13
CRH,ZR,0,0,0,0,30,11
CRH,RF,10,10,20,0.7636594663278272,40,40
CRH,ZR,0,0,0,0,40,40
CRH,RF,30,20,20,0.8408215661103979,50,41
CRH,ZR,0,0,0,0,50,43
CRH,RF,10,40,20,0.7859922178988327,60,45
CRH,ZR,0,0,0,0,60,19
CRH,RF,10,40,20,0.8034076015727392,70,39
CRH,ZR,0,0,0,0,70,12
CRH,RF,10,50,20,0.8013245033112583,80,36
CRH,ZR,0,0,0,0,80,6
CRH,RF,30,30,20,0.8152610441767069,90,81
CRH,ZR,0,0,0,0,90,29
CRH,RF,30,50,20,0.8200270635994588,100,73
CRH,ZR,0,0,0,0,100,61
CVEO,RF,30,50,20,0.726027397260274,10,8
CVEO,ZR,0,0,0,0,10,7
CVEO,RF,30,20,20,0.8769230769230769,20,14
CVEO,ZR,0,0,0,0,20,10
CUZ,RF,10,10,20,0.7595561035758323,10,2
CUZ,ZR,0,0,0,0,10,1
CUZ,RF,10,50,20,0.772104607721046,20,9
CUZ,ZR,0,0,0,0,20,12
CUZ,RF,10,30,20,0.7874213836477988,30,12
CUZ,ZR,0,0,0,0,30,1
CWEN,RF,10,50,20,0.6818181818181818,10,4
CWEN,ZR,0,0,0,0,10,4
CWEN,RF,10,10,20,1.0,20,20
CWEN,ZR,0,0,0,0,20,0
CTS,RF,10,40,20,0.7163995067817509,10,3
CTS,ZR,0,0,0,0,10,0
CTS,RF,10,30,20,0.8057285180572852,20,8
CTS,ZR,0,0,0,0,20,2
CTS,RF,40,40,20,0.8150943396226416,30,24
CTS,ZR,0,0,0,0,30,7
CVEO,RF,30,50,20,0.726027397260274,10,8
CVEO,ZR,0,0,0,0,10,7
CVEO,RF,30,20,20,0.8769230769230769,20,14
CVEO,ZR,0,0,0,0,20,10
CVEO,RF,50,40,20,0.8245614035087719,30,22
CVEO,ZR,0,0,0,0,30,18
CWEN,RF,10,50,20,0.6818181818181818,10,4
CWEN,ZR,0,0,0,0,10,4
CWEN,RF,10,10,20,1.0,20,20
CWEN,ZR,0,0,0,0,20,0
CWEN,RF,10,10,20,0.6666666666666666,30,18
CWEN,ZR,0,0,0,0,30,15
CWEN,RF,10,50,20,0.6818181818181818,10,4
CWEN,ZR,0,0,0,0,10,4
CWEN,RF,10,10,20,1.0,20,20
CWEN,ZR,0,0,0,0,20,0
CWEN,RF,10,10,20,0.6666666666666666,30,18
CWEN,ZR,0,0,0,0,30,15
CWEN,RF,0,0,20,0,40,error
CWEN,ZR,0,0,0,0,40,error
CWEN,RF,10,50,20,0.6818181818181818,10,4
CWEN,ZR,0,0,0,0,10,4
CWEN,RF,10,10,20,1.0,20,20
CWEN,ZR,0,0,0,0,20,0
CWEN,RF,10,10,20,0.6666666666666666,30,18
CWEN,ZR,0,0,0,0,30,15
CWEN,RF,0,0,20,0,40,error
CWEN,ZR,0,0,0,0,40,error
CWEN,RF,0,0,20,0,50,error
CWEN,ZR,0,0,0,0,50,error
CWEN,RF,10,50,20,0.6818181818181818,10,4
CWEN,ZR,0,0,0,0,10,4
CWEN,RF,10,10,20,1.0,20,20
CWEN,ZR,0,0,0,0,20,0
CWEN,RF,10,10,20,0.6666666666666666,30,18
CWEN,ZR,0,0,0,0,30,15
CWEN,RF,0,0,20,0,40,error
CWEN,ZR,0,0,0,0,40,error
CWEN,RF,0,0,20,0,50,error
CWEN,ZR,0,0,0,0,50,error
CWEN,RF,0,0,20,0,60,error
CWEN,ZR,0,0,0,0,60,error
CWEN,RF,10,50,20,0.6818181818181818,10,4
CWEN,ZR,0,0,0,0,10,4
CWEN,RF,10,10,20,1.0,20,20
CWEN,ZR,0,0,0,0,20,0
CWEN,RF,10,10,20,0.6666666666666666,30,18
CWEN,ZR,0,0,0,0,30,15
CWEN,RF,0,0,20,0,40,error
CWEN,ZR,0,0,0,0,40,error
CWEN,RF,0,0,20,0,50,error
CWEN,ZR,0,0,0,0,50,error
CWEN,RF,0,0,20,0,60,error
CWEN,ZR,0,0,0,0,60,error
CWEN,RF,0,0,20,0,70,error
CWEN,ZR,0,0,0,0,70,error
CWEN,RF,10,50,20,0.6818181818181818,10,4
CWEN,ZR,0,0,0,0,10,4
CWEN,RF,10,10,20,1.0,20,20
CWEN,ZR,0,0,0,0,20,0
CWEN,RF,10,10,20,0.6666666666666666,30,18
CWEN,ZR,0,0,0,0,30,15
CWEN,RF,0,0,20,0,40,error
CWEN,ZR,0,0,0,0,40,error
CWEN,RF,0,0,20,0,50,error
CWEN,ZR,0,0,0,0,50,error
CWEN,RF,0,0,20,0,60,error
CWEN,ZR,0,0,0,0,60,error
CWEN,RF,0,0,20,0,70,error
CWEN,ZR,0,0,0,0,70,error
CWEN,RF,0,0,20,0,80,error
CWEN,ZR,0,0,0,0,80,error
CWEN,RF,10,50,20,0.6818181818181818,10,4
CWEN,ZR,0,0,0,0,10,4
CWEN,RF,10,10,20,1.0,20,20
CWEN,ZR,0,0,0,0,20,0
CWEN,RF,10,10,20,0.6666666666666666,30,18
CWEN,ZR,0,0,0,0,30,15
CWEN,RF,0,0,20,0,40,error
CWEN,ZR,0,0,0,0,40,error
CWEN,RF,0,0,20,0,50,error
CWEN,ZR,0,0,0,0,50,error
CWEN,RF,0,0,20,0,60,error
CWEN,ZR,0,0,0,0,60,error
CWEN,RF,0,0,20,0,70,error
CWEN,ZR,0,0,0,0,70,error
CWEN,RF,0,0,20,0,80,error
CWEN,ZR,0,0,0,0,80,error
CWEN,RF,0,0,20,0,90,error
CWEN,ZR,0,0,0,0,90,error
CWEN,RF,10,50,20,0.6818181818181818,10,4
CWEN,ZR,0,0,0,0,10,4
CWEN,RF,10,10,20,1.0,20,20
CWEN,ZR,0,0,0,0,20,0
CWEN,RF,10,10,20,0.6666666666666666,30,18
CWEN,ZR,0,0,0,0,30,15
CWEN,RF,0,0,20,0,40,error
CWEN,ZR,0,0,0,0,40,error
CWEN,RF,0,0,20,0,50,error
CWEN,ZR,0,0,0,0,50,error
CWEN,RF,0,0,20,0,60,error
CWEN,ZR,0,0,0,0,60,error
CWEN,RF,0,0,20,0,70,error
CWEN,ZR,0,0,0,0,70,error
CWEN,RF,0,0,20,0,80,error
CWEN,ZR,0,0,0,0,80,error
CWEN,RF,0,0,20,0,90,error
CWEN,ZR,0,0,0,0,90,error
CWEN,RF,0,0,20,0,100,error
CWEN,ZR,0,0,0,0,100,error
CVEO,RF,30,50,20,0.726027397260274,10,8
CVEO,ZR,0,0,0,0,10,7
CVEO,RF,30,20,20,0.8769230769230769,20,14
CVEO,ZR,0,0,0,0,20,10
CVEO,RF,50,40,20,0.8245614035087719,30,22
CVEO,ZR,0,0,0,0,30,18
CVEO,RF,10,30,20,0.8367346938775511,40,27
CVEO,ZR,0,0,0,0,40,21
CZZ,RF,10,10,20,0.6682926829268293,10,3
CZZ,ZR,0,0,0,0,10,0
CVEO,RF,30,50,20,0.726027397260274,10,8
CVEO,ZR,0,0,0,0,10,7
CVEO,RF,30,20,20,0.8769230769230769,20,14
CVEO,ZR,0,0,0,0,20,10
CVEO,RF,50,40,20,0.8245614035087719,30,22
CVEO,ZR,0,0,0,0,30,18
CVEO,RF,10,30,20,0.8367346938775511,40,27
CVEO,ZR,0,0,0,0,40,21
CVEO,RF,20,40,20,0.8536585365853658,50,37
CVEO,ZR,0,0,0,0,50,25
CRK,RF,40,20,20,0.7287299630086314,10,9
CRK,ZR,0,0,0,0,10,3
CRK,RF,20,10,20,0.7471980074719801,20,10
CRK,ZR,0,0,0,0,20,11
CRK,RF,10,30,20,0.7572327044025158,30,29
CRK,ZR,0,0,0,0,30,1
CRK,RF,10,40,20,0.7738246505717916,40,26
CRK,ZR,0,0,0,0,40,22
CRK,RF,10,40,20,0.7997432605905006,50,32
CRK,ZR,0,0,0,0,50,21
CRK,RF,10,50,20,0.7911802853437094,60,39
CRK,ZR,0,0,0,0,60,21
CRK,RF,30,20,20,0.7732634338138925,70,48
CRK,ZR,0,0,0,0,70,38
CRK,RF,20,10,20,0.7496688741721854,80,49
CRK,ZR,0,0,0,0,80,39
CRK,RF,10,10,20,0.678714859437751,90,57
CRK,ZR,0,0,0,0,90,49
CRK,RF,50,30,20,0.7875507442489851,100,59
CRK,ZR,0,0,0,0,100,57
DAVA,RF,0,0,20,0,10,error
DAVA,ZR,0,0,0,0,10,error
DAVA,RF,0,0,20,0,10,error
DAVA,ZR,0,0,0,0,10,error
DAVA,RF,0,0,20,0,20,error
DAVA,ZR,0,0,0,0,20,error
DAVA,RF,0,0,20,0,10,error
DAVA,ZR,0,0,0,0,10,error
DAVA,RF,0,0,20,0,20,error
DAVA,ZR,0,0,0,0,20,error
DAVA,RF,0,0,20,0,30,error
DAVA,ZR,0,0,0,0,30,error
DAVA,RF,0,0,20,0,10,error
DAVA,ZR,0,0,0,0,10,error
DAVA,RF,0,0,20,0,20,error
DAVA,ZR,0,0,0,0,20,error
DAVA,RF,0,0,20,0,30,error
DAVA,ZR,0,0,0,0,30,error
DAVA,RF,0,0,20,0,40,error
DAVA,ZR,0,0,0,0,40,error
DAVA,RF,0,0,20,0,10,error
DAVA,ZR,0,0,0,0,10,error
DAVA,RF,0,0,20,0,20,error
DAVA,ZR,0,0,0,0,20,error
DAVA,RF,0,0,20,0,30,error
DAVA,ZR,0,0,0,0,30,error
DAVA,RF,0,0,20,0,40,error
DAVA,ZR,0,0,0,0,40,error
DAVA,RF,0,0,20,0,50,error
DAVA,ZR,0,0,0,0,50,error
DAVA,RF,0,0,20,0,10,error
DAVA,ZR,0,0,0,0,10,error
DAVA,RF,0,0,20,0,20,error
DAVA,ZR,0,0,0,0,20,error
DAVA,RF,0,0,20,0,30,error
DAVA,ZR,0,0,0,0,30,error
DAVA,RF,0,0,20,0,40,error
DAVA,ZR,0,0,0,0,40,error
DAVA,RF,0,0,20,0,50,error
DAVA,ZR,0,0,0,0,50,error
DAVA,RF,0,0,20,0,60,error
DAVA,ZR,0,0,0,0,60,error
DAVA,RF,0,0,20,0,10,error
DAVA,ZR,0,0,0,0,10,error
DAVA,RF,0,0,20,0,20,error
DAVA,ZR,0,0,0,0,20,error
DAVA,RF,0,0,20,0,30,error
DAVA,ZR,0,0,0,0,30,error
DAVA,RF,0,0,20,0,40,error
DAVA,ZR,0,0,0,0,40,error
DAVA,RF,0,0,20,0,50,error
DAVA,ZR,0,0,0,0,50,error
DAVA,RF,0,0,20,0,60,error
DAVA,ZR,0,0,0,0,60,error
DAVA,RF,0,0,20,0,70,error
DAVA,ZR,0,0,0,0,70,error
DAVA,RF,0,0,20,0,10,error
DAVA,ZR,0,0,0,0,10,error
DAVA,RF,0,0,20,0,20,error
DAVA,ZR,0,0,0,0,20,error
DAVA,RF,0,0,20,0,30,error
DAVA,ZR,0,0,0,0,30,error
DAVA,RF,0,0,20,0,40,error
DAVA,ZR,0,0,0,0,40,error
DAVA,RF,0,0,20,0,50,error
DAVA,ZR,0,0,0,0,50,error
DAVA,RF,0,0,20,0,60,error
DAVA,ZR,0,0,0,0,60,error
DAVA,RF,0,0,20,0,70,error
DAVA,ZR,0,0,0,0,70,error
DAVA,RF,0,0,20,0,80,error
DAVA,ZR,0,0,0,0,80,error
DAVA,RF,0,0,20,0,10,error
DAVA,ZR,0,0,0,0,10,error
DAVA,RF,0,0,20,0,20,error
DAVA,ZR,0,0,0,0,20,error
DAVA,RF,0,0,20,0,30,error
DAVA,ZR,0,0,0,0,30,error
DAVA,RF,0,0,20,0,40,error
DAVA,ZR,0,0,0,0,40,error
DAVA,RF,0,0,20,0,50,error
DAVA,ZR,0,0,0,0,50,error
DAVA,RF,0,0,20,0,60,error
DAVA,ZR,0,0,0,0,60,error
DAVA,RF,0,0,20,0,70,error
DAVA,ZR,0,0,0,0,70,error
DAVA,RF,0,0,20,0,80,error
DAVA,ZR,0,0,0,0,80,error
DAVA,RF,0,0,20,0,90,error
DAVA,ZR,0,0,0,0,90,error
DAVA,RF,0,0,20,0,10,error
DAVA,ZR,0,0,0,0,10,error
DAVA,RF,0,0,20,0,20,error
DAVA,ZR,0,0,0,0,20,error
DAVA,RF,0,0,20,0,30,error
DAVA,ZR,0,0,0,0,30,error
DAVA,RF,0,0,20,0,40,error
DAVA,ZR,0,0,0,0,40,error
DAVA,RF,0,0,20,0,50,error
DAVA,ZR,0,0,0,0,50,error
DAVA,RF,0,0,20,0,60,error
DAVA,ZR,0,0,0,0,60,error
DAVA,RF,0,0,20,0,70,error
