Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 LAZ,RF,40,40,0,-1,52.333333333333336,90,-1,-1,-1,40
 LAZ,SVM,0,0,linear,-1,59.333333333333336,90,0.5,1,-1,35
 LAZ,ZR,0,0,0,0,59.333333333333336,90,-1,-1,-1,35
 LAZ,KNN,0,0,euclidean,11,57.6,100,-1,-1,7,48
 LAZ,RF,30,40,0,-1,58.2,100,-1,-1,-1,46
 LAZ,SVM,0,0,linear,-1,67.0,100,0.5,1,-1,44
 LAZ,ZR,0,0,0,0,67.0,100,-1,-1,-1,44
 HUN,KNN,0,0,euclidean,11,4.888888888888889,10,-1,-1,7,2
 HUN,RF,10,30,0,-1,5.444444444444445,10,-1,-1,-1,1
 HUN,SVM,0,0,poly,-1,5.555555555555555,10,1,4,-1,1
 HUN,ZR,0,0,0,0,2.111111111111111,10,-1,-1,-1,3
 HUN,KNN,0,0,euclidean,11,12.88888888888889,20,-1,-1,9,15
 HUN,RF,20,10,0,-1,13.666666666666666,20,-1,-1,-1,14
 HUN,SVM,0,0,poly,-1,14.222222222222221,20,5,3,-1,15
 HUN,ZR,0,0,0,0,8.88888888888889,20,-1,-1,-1,0
 HUN,KNN,0,0,euclidean,11,16.555555555555557,30,-1,-1,3,17
 HUN,RF,30,40,0,-1,15.0,30,-1,-1,-1,4
 HUN,SVM,0,0,linear,-1,15.11111111111111,30,0.5,1,-1,2
 HUN,ZR,0,0,0,0,12.222222222222221,30,-1,-1,-1,11
 HUN,KNN,0,0,euclidean,11,20.555555555555557,40,-1,-1,7,24
 HUN,RF,30,30,0,-1,18.555555555555557,40,-1,-1,-1,31
 HUN,SVM,0,0,linear,-1,20.333333333333332,40,0.5,1,-1,36
 HUN,ZR,0,0,0,0,17.444444444444443,40,-1,-1,-1,39
 HUN,KNN,0,0,chebyshev,11,27.77777777777778,50,-1,-1,5,29
 HUN,RF,20,30,0,-1,23.666666666666668,50,-1,-1,-1,37
 HUN,SVM,0,0,poly,-1,24.22222222222222,50,5,2,-1,39
 HUN,ZR,0,0,0,0,26.333333333333332,50,-1,-1,-1,44
 HUN,KNN,0,0,euclidean,11,28.77777777777778,60,-1,-1,9,36
 HUN,RF,20,10,0,-1,32.666666666666664,60,-1,-1,-1,36
 HUN,SVM,0,0,poly,-1,33.333333333333336,60,1,1,-1,40
 HUN,ZR,0,0,0,0,35.111111111111114,60,-1,-1,-1,40
 HUN,KNN,0,0,euclidean,11,40.625,70,-1,-1,11,27
 HUN,RF,20,10,0,-1,41.0,70,-1,-1,-1,40
 HUN,SVM,0,0,linear,-1,41.875,70,0.5,1,-1,48
 HUN,ZR,0,0,0,0,41.875,70,-1,-1,-1,48
 HUN,KNN,0,0,euclidean,11,44.57142857142857,80,-1,-1,11,46
 HUN,RF,40,30,0,-1,44.57142857142857,80,-1,-1,-1,44
 HUN,SVM,0,0,linear,-1,48.0,80,0.5,1,-1,37
 HUN,ZR,0,0,0,0,50.142857142857146,80,-1,-1,-1,53
 HUN,KNN,0,0,chebyshev,11,46.833333333333336,90,-1,-1,5,43
 HUN,RF,20,20,0,-1,52.5,90,-1,-1,-1,43
 HUN,SVM,0,0,poly,-1,56.5,90,0.5,2,-1,39
 HUN,ZR,0,0,0,0,59.0,90,-1,-1,-1,67
 HUN,KNN,0,0,braycurtis,11,45.0,100,-1,-1,9,36
 HUN,RF,50,30,0,-1,61.4,100,-1,-1,-1,50
 HUN,SVM,0,0,poly,-1,66.4,100,0.5,1,-1,54
 HUN,ZR,0,0,0,0,66.4,100,-1,-1,-1,70
 ABR,KNN,0,0,euclidean,11,5.333333333333333,10,-1,-1,3,8
 ABR,RF,10,20,0,-1,6.333333333333333,10,-1,-1,-1,10
 ABR,SVM,0,0,linear,-1,6.555555555555555,10,0.5,1,-1,10
 ABR,ZR,0,0,0,0,8.222222222222221,10,-1,-1,-1,10
 ABR,KNN,0,0,euclidean,11,8.666666666666666,20,-1,-1,7,9
 ABR,RF,20,30,0,-1,9.666666666666666,20,-1,-1,-1,3
 ABR,SVM,0,0,poly,-1,10.11111111111111,20,0.5,1,-1,5
 ABR,ZR,0,0,0,0,8.222222222222221,20,-1,-1,-1,2
 ABR,KNN,0,0,euclidean,11,17.22222222222222,30,-1,-1,3,16
 ABR,RF,20,10,0,-1,20.88888888888889,30,-1,-1,-1,14
 ABR,SVM,0,0,poly,-1,21.666666666666668,30,100,2,-1,14
