Stock,Algorithm,Estimators,Depth,No_of_features,Model_Score,Future_day,Our_test_score
CTBB,RF,0,0,20,0,30,error
CTBB,ZR,0,0,0,0,30,error
CTBB,RF,0,0,20,0,40,error
CTBB,ZR,0,0,0,0,40,error
CTBB,RF,0,0,20,0,50,error
CTBB,ZR,0,0,0,0,50,error
CTBB,RF,0,0,20,0,60,error
CTBB,ZR,0,0,0,0,60,error
CTBB,RF,0,0,20,0,70,error
CTBB,ZR,0,0,0,0,70,error
CTBB,RF,0,0,20,0,80,error
CTBB,ZR,0,0,0,0,80,error
CTBB,RF,0,0,20,0,90,error
CTBB,ZR,0,0,0,0,90,error
CTBB,RF,0,0,20,0,10,error
CTBB,ZR,0,0,0,0,10,error
CTBB,RF,0,0,20,0,20,error
CTBB,ZR,0,0,0,0,20,error
CTBB,RF,0,0,20,0,30,error
CTBB,ZR,0,0,0,0,30,error
CTBB,RF,0,0,20,0,40,error
CTBB,ZR,0,0,0,0,40,error
CTBB,RF,0,0,20,0,50,error
CTBB,ZR,0,0,0,0,50,error
CTBB,RF,0,0,20,0,60,error
CTBB,ZR,0,0,0,0,60,error
CTBB,RF,0,0,20,0,70,error
CTBB,ZR,0,0,0,0,70,error
CTBB,RF,0,0,20,0,80,error
CTBB,ZR,0,0,0,0,80,error
CTBB,RF,0,0,20,0,90,error
CTBB,ZR,0,0,0,0,90,error
CTBB,RF,0,0,20,0,100,error
CTBB,ZR,0,0,0,0,100,error
CRH,RF,0,0,20,0,10,error
CRH,ZR,0,0,0,0,10,3
CRH,RF,0,0,20,0,20,error
CRH,ZR,0,0,0,0,20,4
CRH,RF,0,0,20,0,30,error
CRH,ZR,0,0,0,0,30,11
CRH,RF,0,0,20,0,40,error
CRH,ZR,0,0,0,0,40,40
CRH,RF,0,0,20,0,50,error
CRH,ZR,0,0,0,0,50,43
CRH,RF,0,0,20,0,10,error
CRH,ZR,0,0,0,0,10,3
CRH,RF,0,0,20,0,20,error
CRH,ZR,0,0,0,0,20,4
CRH,RF,0,0,20,0,30,error
CRH,ZR,0,0,0,0,30,11
CRH,RF,0,0,20,0,40,error
CRH,ZR,0,0,0,0,40,40
CRH,RF,0,0,20,0,50,error
CRH,ZR,0,0,0,0,50,43
CRH,RF,0,0,20,0,60,error
CRH,ZR,0,0,0,0,60,19
CRH,RF,0,0,20,0,10,error
CRH,ZR,0,0,0,0,10,3
CRH,RF,0,0,20,0,20,error
CRH,ZR,0,0,0,0,20,4
CRH,RF,0,0,20,0,30,error
CRH,ZR,0,0,0,0,30,11
CRH,RF,0,0,20,0,40,error
CRH,ZR,0,0,0,0,40,40
CRH,RF,0,0,20,0,50,error
CRH,ZR,0,0,0,0,50,43
CRH,RF,0,0,20,0,60,error
CRH,ZR,0,0,0,0,60,19
CRH,RF,0,0,20,0,70,error
CRH,ZR,0,0,0,0,70,12
CRH,RF,0,0,20,0,10,error
CRH,ZR,0,0,0,0,10,3
CRH,RF,0,0,20,0,20,error
CRH,ZR,0,0,0,0,20,4
CRH,RF,0,0,20,0,30,error
CRH,ZR,0,0,0,0,30,11
CRH,RF,0,0,20,0,40,error
CRH,ZR,0,0,0,0,40,40
CRH,RF,0,0,20,0,50,error
CRH,ZR,0,0,0,0,50,43
CRH,RF,0,0,20,0,60,error
CRH,ZR,0,0,0,0,60,19
CRH,RF,0,0,20,0,70,error
CRH,ZR,0,0,0,0,70,12
CRH,RF,0,0,20,0,80,error
CRH,ZR,0,0,0,0,80,6
CRH,RF,0,0,20,0,10,error
CRH,ZR,0,0,0,0,10,3
CRH,RF,0,0,20,0,20,error
CRH,ZR,0,0,0,0,20,4
CRH,RF,0,0,20,0,30,error
CRH,ZR,0,0,0,0,30,11
CRH,RF,0,0,20,0,40,error
CRH,ZR,0,0,0,0,40,40
CRH,RF,0,0,20,0,50,error
CRH,ZR,0,0,0,0,50,43
CRH,RF,0,0,20,0,60,error
CRH,ZR,0,0,0,0,60,19
CRH,RF,0,0,20,0,70,error
CRH,ZR,0,0,0,0,70,12
CRH,RF,0,0,20,0,80,error
CRH,ZR,0,0,0,0,80,6
CRH,RF,0,0,20,0,90,error
CRH,ZR,0,0,0,0,90,29
CRH,RF,0,0,20,0,10,error
CRH,ZR,0,0,0,0,10,3
CRH,RF,0,0,20,0,20,error
CRH,ZR,0,0,0,0,20,4
CRH,RF,0,0,20,0,30,error
CRH,ZR,0,0,0,0,30,11
CRH,RF,0,0,20,0,40,error
CRH,ZR,0,0,0,0,40,40
CRH,RF,0,0,20,0,50,error
CRH,ZR,0,0,0,0,50,43
CRH,RF,0,0,20,0,60,error
CRH,ZR,0,0,0,0,60,19
CRH,RF,0,0,20,0,70,error
CRH,ZR,0,0,0,0,70,12
CRH,RF,0,0,20,0,80,error
CRH,ZR,0,0,0,0,80,6
CRH,RF,0,0,20,0,90,error
CRH,ZR,0,0,0,0,90,29
CRH,RF,0,0,20,0,100,error
CRH,ZR,0,0,0,0,100,61
COF,RF,10,10,20,0.7598522167487685,10,5
COF,ZR,0,0,0,0,10,0
COF,RF,40,10,20,0.7786069651741293,20,14
COF,ZR,0,0,0,0,20,2
COF,RF,50,10,20,0.7876884422110553,30,27
COF,ZR,0,0,0,0,30,23
COF,RF,10,40,20,0.8236040609137056,40,34
COF,ZR,0,0,0,0,40,33
COF,RF,10,40,20,0.8294871794871795,50,30
COF,ZR,0,0,0,0,50,27
COF,RF,10,30,20,0.8549222797927462,60,22
COF,ZR,0,0,0,0,60,8
COF,RF,50,20,20,0.8992146596858639,70,18
COF,ZR,0,0,0,0,70,5
COF,RF,30,30,20,0.8809523809523809,80,62
COF,ZR,0,0,0,0,80,32
COF,RF,10,50,20,0.8756684491978609,90,74
COF,ZR,0,0,0,0,90,57
CR,RF,40,50,20,0.8078817733990148,10,4
CR,ZR,0,0,0,0,10,1
CPF,RF,10,30,20,0.7549261083743842,10,8
CPF,ZR,0,0,0,0,10,7
CRK,RF,20,10,20,0.6761083743842364,10,9
CRK,ZR,0,0,0,0,10,3
COF,RF,10,10,20,0.7598522167487685,10,5
COF,ZR,0,0,0,0,10,0
COF,RF,40,10,20,0.7786069651741293,20,14
COF,ZR,0,0,0,0,20,2
COF,RF,50,10,20,0.7876884422110553,30,27
COF,ZR,0,0,0,0,30,23
COF,RF,10,40,20,0.8236040609137056,40,34
COF,ZR,0,0,0,0,40,33
COF,RF,10,40,20,0.8294871794871795,50,30
COF,ZR,0,0,0,0,50,27
COF,RF,10,30,20,0.8549222797927462,60,22
COF,ZR,0,0,0,0,60,8
COF,RF,50,20,20,0.8992146596858639,70,18
COF,ZR,0,0,0,0,70,5
COF,RF,30,30,20,0.8809523809523809,80,62
COF,ZR,0,0,0,0,80,32
COF,RF,10,50,20,0.8756684491978609,90,74
COF,ZR,0,0,0,0,90,57
COF,RF,10,20,20,0.8837837837837837,100,77
COF,ZR,0,0,0,0,100,46
CR,RF,40,50,20,0.8078817733990148,10,4
CR,ZR,0,0,0,0,10,1
CR,RF,40,10,20,0.8159203980099502,20,5
CR,ZR,0,0,0,0,20,11
CPF,RF,10,30,20,0.7549261083743842,10,8
CPF,ZR,0,0,0,0,10,7
CPF,RF,10,20,20,0.8072139303482587,20,13
CPF,ZR,0,0,0,0,20,0
CRK,RF,20,10,20,0.6761083743842364,10,9
CRK,ZR,0,0,0,0,10,3
CRK,RF,10,10,20,0.7313432835820896,20,9
CRK,ZR,0,0,0,0,20,11
CTS,RF,10,10,20,0.6958128078817734,10,3
CTS,ZR,0,0,0,0,10,0
CUZ,RF,40,30,20,0.7943349753694581,10,7
CUZ,ZR,0,0,0,0,10,1
CR,RF,40,50,20,0.8078817733990148,10,4
CR,ZR,0,0,0,0,10,1
CR,RF,40,10,20,0.8159203980099502,20,5
CR,ZR,0,0,0,0,20,11
CR,RF,10,50,20,0.8517587939698492,30,17
CR,ZR,0,0,0,0,30,4
CPF,RF,10,30,20,0.7549261083743842,10,8
CPF,ZR,0,0,0,0,10,7
CPF,RF,10,20,20,0.8072139303482587,20,13
CPF,ZR,0,0,0,0,20,0
CPF,RF,10,50,20,0.8228643216080402,30,18
CPF,ZR,0,0,0,0,30,11
CRK,RF,20,10,20,0.6761083743842364,10,9
CRK,ZR,0,0,0,0,10,3
CRK,RF,10,10,20,0.7313432835820896,20,9
CRK,ZR,0,0,0,0,20,11
CRK,RF,10,10,20,0.7223618090452262,30,29
CRK,ZR,0,0,0,0,30,1
CUZ,RF,40,30,20,0.7943349753694581,10,7
CUZ,ZR,0,0,0,0,10,1
CUZ,RF,10,10,20,0.7723880597014925,20,7
CUZ,ZR,0,0,0,0,20,12
CTS,RF,10,10,20,0.6958128078817734,10,3
CTS,ZR,0,0,0,0,10,0
CTS,RF,20,30,20,0.7786069651741293,20,5
CTS,ZR,0,0,0,0,20,2
CR,RF,40,50,20,0.8078817733990148,10,4
CR,ZR,0,0,0,0,10,1
CR,RF,40,10,20,0.8159203980099502,20,5
CR,ZR,0,0,0,0,20,11
CR,RF,10,50,20,0.8517587939698492,30,17
CR,ZR,0,0,0,0,30,4
CR,RF,10,50,20,0.8692893401015228,40,20
CR,ZR,0,0,0,0,40,18
CPF,RF,10,30,20,0.7549261083743842,10,8
CPF,ZR,0,0,0,0,10,7
CPF,RF,10,20,20,0.8072139303482587,20,13
CPF,ZR,0,0,0,0,20,0
CPF,RF,10,50,20,0.8228643216080402,30,18
CPF,ZR,0,0,0,0,30,11
CPF,RF,10,40,20,0.8185279187817259,40,21
CPF,ZR,0,0,0,0,40,16
CRK,RF,20,10,20,0.6761083743842364,10,9
CRK,ZR,0,0,0,0,10,3
CRK,RF,10,10,20,0.7313432835820896,20,9
CRK,ZR,0,0,0,0,20,11
CRK,RF,10,10,20,0.7223618090452262,30,29
CRK,ZR,0,0,0,0,30,1
CRK,RF,50,10,20,0.7868020304568528,40,29
CRK,ZR,0,0,0,0,40,22
CUZ,RF,40,30,20,0.7943349753694581,10,7
CUZ,ZR,0,0,0,0,10,1
CUZ,RF,10,10,20,0.7723880597014925,20,7
CUZ,ZR,0,0,0,0,20,12
CUZ,RF,20,40,20,0.8379396984924623,30,8
CUZ,ZR,0,0,0,0,30,1
CTS,RF,10,10,20,0.6958128078817734,10,3
CTS,ZR,0,0,0,0,10,0
CTS,RF,20,30,20,0.7786069651741293,20,5
CTS,ZR,0,0,0,0,20,2
CTS,RF,20,50,20,0.8103015075376885,30,24
CTS,ZR,0,0,0,0,30,7
CR,RF,40,50,20,0.8078817733990148,10,4
CR,ZR,0,0,0,0,10,1
CR,RF,40,10,20,0.8159203980099502,20,5
CR,ZR,0,0,0,0,20,11
CR,RF,10,50,20,0.8517587939698492,30,17
CR,ZR,0,0,0,0,30,4
CR,RF,10,50,20,0.8692893401015228,40,20
CR,ZR,0,0,0,0,40,18
CR,RF,10,30,20,0.8794871794871795,50,44
CR,ZR,0,0,0,0,50,33
CPF,RF,10,30,20,0.7549261083743842,10,8
CPF,ZR,0,0,0,0,10,7
CPF,RF,10,20,20,0.8072139303482587,20,13
CPF,ZR,0,0,0,0,20,0
CPF,RF,10,50,20,0.8228643216080402,30,18
CPF,ZR,0,0,0,0,30,11
CPF,RF,10,40,20,0.8185279187817259,40,21
CPF,ZR,0,0,0,0,40,16
CPF,RF,10,20,20,0.8205128205128205,50,34
CPF,ZR,0,0,0,0,50,17
CRK,RF,20,10,20,0.6761083743842364,10,9
CRK,ZR,0,0,0,0,10,3
CRK,RF,10,10,20,0.7313432835820896,20,9
CRK,ZR,0,0,0,0,20,11
CRK,RF,10,10,20,0.7223618090452262,30,29
CRK,ZR,0,0,0,0,30,1
CRK,RF,50,10,20,0.7868020304568528,40,29
CRK,ZR,0,0,0,0,40,22
CRK,RF,10,40,20,0.7923076923076923,50,33
CRK,ZR,0,0,0,0,50,21
CUZ,RF,40,30,20,0.7943349753694581,10,7
CUZ,ZR,0,0,0,0,10,1
CUZ,RF,10,10,20,0.7723880597014925,20,7
CUZ,ZR,0,0,0,0,20,12
CUZ,RF,20,40,20,0.8379396984924623,30,8
CUZ,ZR,0,0,0,0,30,1
CUZ,RF,10,40,20,0.8362944162436549,40,31
CUZ,ZR,0,0,0,0,40,26
CTS,RF,10,10,20,0.6958128078817734,10,3
CTS,ZR,0,0,0,0,10,0
CTS,RF,20,30,20,0.7786069651741293,20,5
CTS,ZR,0,0,0,0,20,2
CTS,RF,20,50,20,0.8103015075376885,30,24
CTS,ZR,0,0,0,0,30,7
CTS,RF,20,30,20,0.7969543147208121,40,31
CTS,ZR,0,0,0,0,40,19
CR,RF,40,50,20,0.8078817733990148,10,4
CR,ZR,0,0,0,0,10,1
CR,RF,40,10,20,0.8159203980099502,20,5
CR,ZR,0,0,0,0,20,11
CR,RF,10,50,20,0.8517587939698492,30,17
CR,ZR,0,0,0,0,30,4
CR,RF,10,50,20,0.8692893401015228,40,20
CR,ZR,0,0,0,0,40,18
CR,RF,10,30,20,0.8794871794871795,50,44
CR,ZR,0,0,0,0,50,33
CR,RF,20,20,20,0.8976683937823834,60,37
CR,ZR,0,0,0,0,60,11
CPF,RF,10,30,20,0.7549261083743842,10,8
CPF,ZR,0,0,0,0,10,7
CPF,RF,10,20,20,0.8072139303482587,20,13
CPF,ZR,0,0,0,0,20,0
CPF,RF,10,50,20,0.8228643216080402,30,18
CPF,ZR,0,0,0,0,30,11
CPF,RF,10,40,20,0.8185279187817259,40,21
CPF,ZR,0,0,0,0,40,16
CPF,RF,10,20,20,0.8205128205128205,50,34
CPF,ZR,0,0,0,0,50,17
CPF,RF,20,20,20,0.8380829015544041,60,51
CPF,ZR,0,0,0,0,60,11
CRK,RF,20,10,20,0.6761083743842364,10,9
CRK,ZR,0,0,0,0,10,3
CRK,RF,10,10,20,0.7313432835820896,20,9
CRK,ZR,0,0,0,0,20,11
CRK,RF,10,10,20,0.7223618090452262,30,29
CRK,ZR,0,0,0,0,30,1
CRK,RF,50,10,20,0.7868020304568528,40,29
CRK,ZR,0,0,0,0,40,22
CRK,RF,10,40,20,0.7923076923076923,50,33
CRK,ZR,0,0,0,0,50,21
CRK,RF,10,40,20,0.7940414507772021,60,42
CRK,ZR,0,0,0,0,60,21
CUZ,RF,40,30,20,0.7943349753694581,10,7
CUZ,ZR,0,0,0,0,10,1
CUZ,RF,10,10,20,0.7723880597014925,20,7
CUZ,ZR,0,0,0,0,20,12
CUZ,RF,20,40,20,0.8379396984924623,30,8
CUZ,ZR,0,0,0,0,30,1
CUZ,RF,10,40,20,0.8362944162436549,40,31
CUZ,ZR,0,0,0,0,40,26
CUZ,RF,30,20,20,0.8769230769230769,50,47
CUZ,ZR,0,0,0,0,50,31
CR,RF,40,50,20,0.8078817733990148,10,4
CR,ZR,0,0,0,0,10,1
CR,RF,40,10,20,0.8159203980099502,20,5
CR,ZR,0,0,0,0,20,11
CR,RF,10,50,20,0.8517587939698492,30,17
CR,ZR,0,0,0,0,30,4
CR,RF,10,50,20,0.8692893401015228,40,20
CR,ZR,0,0,0,0,40,18
CR,RF,10,30,20,0.8794871794871795,50,44
CR,ZR,0,0,0,0,50,33
CR,RF,20,20,20,0.8976683937823834,60,37
CR,ZR,0,0,0,0,60,11
CR,RF,10,10,20,0.8520942408376964,70,59
CR,ZR,0,0,0,0,70,37
CTS,RF,10,10,20,0.6958128078817734,10,3
CTS,ZR,0,0,0,0,10,0
CTS,RF,20,30,20,0.7786069651741293,20,5
CTS,ZR,0,0,0,0,20,2
CTS,RF,20,50,20,0.8103015075376885,30,24
CTS,ZR,0,0,0,0,30,7
CTS,RF,20,30,20,0.7969543147208121,40,31
CTS,ZR,0,0,0,0,40,19
CTS,RF,10,20,20,0.8320512820512821,50,44
CTS,ZR,0,0,0,0,50,32
CPF,RF,10,30,20,0.7549261083743842,10,8
CPF,ZR,0,0,0,0,10,7
CPF,RF,10,20,20,0.8072139303482587,20,13
CPF,ZR,0,0,0,0,20,0
CPF,RF,10,50,20,0.8228643216080402,30,18
CPF,ZR,0,0,0,0,30,11
CPF,RF,10,40,20,0.8185279187817259,40,21
CPF,ZR,0,0,0,0,40,16
CPF,RF,10,20,20,0.8205128205128205,50,34
CPF,ZR,0,0,0,0,50,17
CPF,RF,20,20,20,0.8380829015544041,60,51
CPF,ZR,0,0,0,0,60,11
CPF,RF,10,50,20,0.8507853403141361,70,52
CPF,ZR,0,0,0,0,70,13
CRK,RF,20,10,20,0.6761083743842364,10,9
CRK,ZR,0,0,0,0,10,3
CRK,RF,10,10,20,0.7313432835820896,20,9
CRK,ZR,0,0,0,0,20,11
CRK,RF,10,10,20,0.7223618090452262,30,29
CRK,ZR,0,0,0,0,30,1
CRK,RF,50,10,20,0.7868020304568528,40,29
CRK,ZR,0,0,0,0,40,22
CRK,RF,10,40,20,0.7923076923076923,50,33
CRK,ZR,0,0,0,0,50,21
CRK,RF,10,40,20,0.7940414507772021,60,42
CRK,ZR,0,0,0,0,60,21
CRK,RF,40,30,20,0.7905759162303665,70,48
CRK,ZR,0,0,0,0,70,38
CUZ,RF,40,30,20,0.7943349753694581,10,7
CUZ,ZR,0,0,0,0,10,1
CUZ,RF,10,10,20,0.7723880597014925,20,7
CUZ,ZR,0,0,0,0,20,12
CUZ,RF,20,40,20,0.8379396984924623,30,8
CUZ,ZR,0,0,0,0,30,1
CUZ,RF,10,40,20,0.8362944162436549,40,31
CUZ,ZR,0,0,0,0,40,26
CUZ,RF,30,20,20,0.8769230769230769,50,47
CUZ,ZR,0,0,0,0,50,31
CUZ,RF,10,40,20,0.8717616580310881,60,47
CUZ,ZR,0,0,0,0,60,1
CR,RF,40,50,20,0.8078817733990148,10,4
CR,ZR,0,0,0,0,10,1
CR,RF,40,10,20,0.8159203980099502,20,5
CR,ZR,0,0,0,0,20,11
CR,RF,10,50,20,0.8517587939698492,30,17
CR,ZR,0,0,0,0,30,4
CR,RF,10,50,20,0.8692893401015228,40,20
CR,ZR,0,0,0,0,40,18
CR,RF,10,30,20,0.8794871794871795,50,44
CR,ZR,0,0,0,0,50,33
CR,RF,20,20,20,0.8976683937823834,60,37
CR,ZR,0,0,0,0,60,11
CR,RF,10,10,20,0.8520942408376964,70,59
CR,ZR,0,0,0,0,70,37
CR,RF,30,50,20,0.9074074074074074,80,64
CR,ZR,0,0,0,0,80,61
CTS,RF,10,10,20,0.6958128078817734,10,3
CTS,ZR,0,0,0,0,10,0
CTS,RF,20,30,20,0.7786069651741293,20,5
CTS,ZR,0,0,0,0,20,2
CTS,RF,20,50,20,0.8103015075376885,30,24
CTS,ZR,0,0,0,0,30,7
CTS,RF,20,30,20,0.7969543147208121,40,31
CTS,ZR,0,0,0,0,40,19
CTS,RF,10,20,20,0.8320512820512821,50,44
CTS,ZR,0,0,0,0,50,32
CTS,RF,10,20,20,0.8290155440414507,60,27
CTS,ZR,0,0,0,0,60,21
CPF,RF,10,30,20,0.7549261083743842,10,8
CPF,ZR,0,0,0,0,10,7
CPF,RF,10,20,20,0.8072139303482587,20,13
CPF,ZR,0,0,0,0,20,0
CPF,RF,10,50,20,0.8228643216080402,30,18
CPF,ZR,0,0,0,0,30,11
CPF,RF,10,40,20,0.8185279187817259,40,21
CPF,ZR,0,0,0,0,40,16
CPF,RF,10,20,20,0.8205128205128205,50,34
CPF,ZR,0,0,0,0,50,17
CPF,RF,20,20,20,0.8380829015544041,60,51
CPF,ZR,0,0,0,0,60,11
CPF,RF,10,50,20,0.8507853403141361,70,52
CPF,ZR,0,0,0,0,70,13
CPF,RF,10,40,20,0.8518518518518519,80,27
CPF,ZR,0,0,0,0,80,9
CRK,RF,20,10,20,0.6761083743842364,10,9
CRK,ZR,0,0,0,0,10,3
CRK,RF,10,10,20,0.7313432835820896,20,9
CRK,ZR,0,0,0,0,20,11
CRK,RF,10,10,20,0.7223618090452262,30,29
CRK,ZR,0,0,0,0,30,1
CRK,RF,50,10,20,0.7868020304568528,40,29
CRK,ZR,0,0,0,0,40,22
CRK,RF,10,40,20,0.7923076923076923,50,33
CRK,ZR,0,0,0,0,50,21
CRK,RF,10,40,20,0.7940414507772021,60,42
CRK,ZR,0,0,0,0,60,21
CRK,RF,40,30,20,0.7905759162303665,70,48
CRK,ZR,0,0,0,0,70,38
CRK,RF,10,20,20,0.7804232804232805,80,51
CRK,ZR,0,0,0,0,80,39
CUZ,RF,40,30,20,0.7943349753694581,10,7
CUZ,ZR,0,0,0,0,10,1
CUZ,RF,10,10,20,0.7723880597014925,20,7
CUZ,ZR,0,0,0,0,20,12
CUZ,RF,20,40,20,0.8379396984924623,30,8
CUZ,ZR,0,0,0,0,30,1
CUZ,RF,10,40,20,0.8362944162436549,40,31
CUZ,ZR,0,0,0,0,40,26
CUZ,RF,30,20,20,0.8769230769230769,50,47
CUZ,ZR,0,0,0,0,50,31
CUZ,RF,10,40,20,0.8717616580310881,60,47
CUZ,ZR,0,0,0,0,60,1
CUZ,RF,10,40,20,0.8730366492146597,70,70
CUZ,ZR,0,0,0,0,70,0
CR,RF,40,50,20,0.8078817733990148,10,4
CR,ZR,0,0,0,0,10,1
CR,RF,40,10,20,0.8159203980099502,20,5
CR,ZR,0,0,0,0,20,11
CR,RF,10,50,20,0.8517587939698492,30,17
CR,ZR,0,0,0,0,30,4
CR,RF,10,50,20,0.8692893401015228,40,20
CR,ZR,0,0,0,0,40,18
CR,RF,10,30,20,0.8794871794871795,50,44
CR,ZR,0,0,0,0,50,33
CR,RF,20,20,20,0.8976683937823834,60,37
CR,ZR,0,0,0,0,60,11
CR,RF,10,10,20,0.8520942408376964,70,59
CR,ZR,0,0,0,0,70,37
CR,RF,30,50,20,0.9074074074074074,80,64
CR,ZR,0,0,0,0,80,61
CR,RF,10,50,20,0.910427807486631,90,56
CR,ZR,0,0,0,0,90,45
CPF,RF,10,30,20,0.7549261083743842,10,8
CPF,ZR,0,0,0,0,10,7
CPF,RF,10,20,20,0.8072139303482587,20,13
CPF,ZR,0,0,0,0,20,0
CPF,RF,10,50,20,0.8228643216080402,30,18
CPF,ZR,0,0,0,0,30,11
CPF,RF,10,40,20,0.8185279187817259,40,21
CPF,ZR,0,0,0,0,40,16
CPF,RF,10,20,20,0.8205128205128205,50,34
CPF,ZR,0,0,0,0,50,17
CPF,RF,20,20,20,0.8380829015544041,60,51
CPF,ZR,0,0,0,0,60,11
CPF,RF,10,50,20,0.8507853403141361,70,52
CPF,ZR,0,0,0,0,70,13
CPF,RF,10,40,20,0.8518518518518519,80,27
CPF,ZR,0,0,0,0,80,9
CPF,RF,20,20,20,0.8609625668449198,90,76
CPF,ZR,0,0,0,0,90,17
CTS,RF,10,10,20,0.6958128078817734,10,3
CTS,ZR,0,0,0,0,10,0
CTS,RF,20,30,20,0.7786069651741293,20,5
CTS,ZR,0,0,0,0,20,2
CTS,RF,20,50,20,0.8103015075376885,30,24
CTS,ZR,0,0,0,0,30,7
CTS,RF,20,30,20,0.7969543147208121,40,31
CTS,ZR,0,0,0,0,40,19
CTS,RF,10,20,20,0.8320512820512821,50,44
CTS,ZR,0,0,0,0,50,32
CTS,RF,10,20,20,0.8290155440414507,60,27
CTS,ZR,0,0,0,0,60,21
CTS,RF,30,10,20,0.7774869109947644,70,22
CTS,ZR,0,0,0,0,70,19
CRK,RF,20,10,20,0.6761083743842364,10,9
CRK,ZR,0,0,0,0,10,3
CRK,RF,10,10,20,0.7313432835820896,20,9
CRK,ZR,0,0,0,0,20,11
CRK,RF,10,10,20,0.7223618090452262,30,29
CRK,ZR,0,0,0,0,30,1
CRK,RF,50,10,20,0.7868020304568528,40,29
CRK,ZR,0,0,0,0,40,22
CRK,RF,10,40,20,0.7923076923076923,50,33
CRK,ZR,0,0,0,0,50,21
CRK,RF,10,40,20,0.7940414507772021,60,42
CRK,ZR,0,0,0,0,60,21
CRK,RF,40,30,20,0.7905759162303665,70,48
CRK,ZR,0,0,0,0,70,38
CRK,RF,10,20,20,0.7804232804232805,80,51
CRK,ZR,0,0,0,0,80,39
CRK,RF,40,50,20,0.8061497326203209,90,55
CRK,ZR,0,0,0,0,90,49
CUZ,RF,40,30,20,0.7943349753694581,10,7
CUZ,ZR,0,0,0,0,10,1
CUZ,RF,10,10,20,0.7723880597014925,20,7
CUZ,ZR,0,0,0,0,20,12
CUZ,RF,20,40,20,0.8379396984924623,30,8
CUZ,ZR,0,0,0,0,30,1
CUZ,RF,10,40,20,0.8362944162436549,40,31
CUZ,ZR,0,0,0,0,40,26
CUZ,RF,30,20,20,0.8769230769230769,50,47
CUZ,ZR,0,0,0,0,50,31
CUZ,RF,10,40,20,0.8717616580310881,60,47
CUZ,ZR,0,0,0,0,60,1
CUZ,RF,10,40,20,0.8730366492146597,70,70
CUZ,ZR,0,0,0,0,70,0
CUZ,RF,10,10,20,0.8650793650793651,80,50
CUZ,ZR,0,0,0,0,80,0
CR,RF,40,50,20,0.8078817733990148,10,4
CR,ZR,0,0,0,0,10,1
CR,RF,40,10,20,0.8159203980099502,20,5
CR,ZR,0,0,0,0,20,11
CR,RF,10,50,20,0.8517587939698492,30,17
CR,ZR,0,0,0,0,30,4
CR,RF,10,50,20,0.8692893401015228,40,20
CR,ZR,0,0,0,0,40,18
CR,RF,10,30,20,0.8794871794871795,50,44
CR,ZR,0,0,0,0,50,33
CR,RF,20,20,20,0.8976683937823834,60,37
CR,ZR,0,0,0,0,60,11
CR,RF,10,10,20,0.8520942408376964,70,59
CR,ZR,0,0,0,0,70,37
CR,RF,30,50,20,0.9074074074074074,80,64
CR,ZR,0,0,0,0,80,61
CR,RF,10,50,20,0.910427807486631,90,56
CR,ZR,0,0,0,0,90,45
CR,RF,10,10,20,0.8756756756756757,100,24
CR,ZR,0,0,0,0,100,24
CPF,RF,10,30,20,0.7549261083743842,10,8
CPF,ZR,0,0,0,0,10,7
CPF,RF,10,20,20,0.8072139303482587,20,13
CPF,ZR,0,0,0,0,20,0
CPF,RF,10,50,20,0.8228643216080402,30,18
CPF,ZR,0,0,0,0,30,11
CPF,RF,10,40,20,0.8185279187817259,40,21
CPF,ZR,0,0,0,0,40,16
CPF,RF,10,20,20,0.8205128205128205,50,34
CPF,ZR,0,0,0,0,50,17
CPF,RF,20,20,20,0.8380829015544041,60,51
CPF,ZR,0,0,0,0,60,11
CPF,RF,10,50,20,0.8507853403141361,70,52
CPF,ZR,0,0,0,0,70,13
CPF,RF,10,40,20,0.8518518518518519,80,27
CPF,ZR,0,0,0,0,80,9
CPF,RF,20,20,20,0.8609625668449198,90,76
CPF,ZR,0,0,0,0,90,17
CPF,RF,20,40,20,0.8648648648648649,100,56
CPF,ZR,0,0,0,0,100,34
CTS,RF,10,10,20,0.6958128078817734,10,3
CTS,ZR,0,0,0,0,10,0
CTS,RF,20,30,20,0.7786069651741293,20,5
CTS,ZR,0,0,0,0,20,2
CTS,RF,20,50,20,0.8103015075376885,30,24
CTS,ZR,0,0,0,0,30,7
CTS,RF,20,30,20,0.7969543147208121,40,31
CTS,ZR,0,0,0,0,40,19
CTS,RF,10,20,20,0.8320512820512821,50,44
CTS,ZR,0,0,0,0,50,32
CTS,RF,10,20,20,0.8290155440414507,60,27
CTS,ZR,0,0,0,0,60,21
CTS,RF,30,10,20,0.7774869109947644,70,22
CTS,ZR,0,0,0,0,70,19
CTS,RF,10,10,20,0.8068783068783069,80,32
CTS,ZR,0,0,0,0,80,32
CWEN,RF,10,30,20,0.75,10,7
CWEN,ZR,0,0,0,0,10,4
CVEO,RF,20,40,20,0.7837837837837838,10,8
CVEO,ZR,0,0,0,0,10,7
CWEN,RF,10,30,20,0.75,10,7
CWEN,ZR,0,0,0,0,10,4
CWEN,RF,10,10,20,0.9375,20,20
CWEN,ZR,0,0,0,0,20,0
CRK,RF,20,10,20,0.6761083743842364,10,9
CRK,ZR,0,0,0,0,10,3
CRK,RF,10,10,20,0.7313432835820896,20,9
