Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,Our_test_score
 AU,SVM,0,0,Linear,10,15.7,20,100,-1
 AU,ZR,0,0,0,0,5.5,20,-1,-1
 AU,SVM,0,0,Linear,15,20.9,30,5,-1
 AU,ZR,0,0,0,0,12.5,30,-1,-1
 AU,SVM,0,0,Linear,10,26.4,40,5,-1
 AU,ZR,0,0,0,0,14.4,40,-1,-1
 AU,SVM,0,0,Linear,15,26.1,50,0.5,-1
 AU,ZR,0,0,0,0,20.9,50,-1,-1
 AU,SVM,0,0,Linear,20,28.3,60,0.5,-1
 AU,ZR,0,0,0,0,27.7,60,-1,-1
 AU,SVM,0,0,Linear,10,35.3,70,10,-1
 AU,ZR,0,0,0,0,31.8,70,-1,-1
 AU,SVM,0,0,Linear,25,39.4,80,100,-1
 AU,ZR,0,0,0,0,37.3,80,-1,-1
 AU,SVM,0,0,Linear,20,49.9,90,5,-1
 AU,ZR,0,0,0,0,46.9,90,-1,-1
 AU,SVM,0,0,Linear,10,50.333333333333336,100,5,-1
 AU,ZR,0,0,0,0,50.55555555555556,100,-1,-1
 BDC,SVM,0,0,Linear,15,4.0,10,100,-1
 BDC,ZR,0,0,0,0,1.9,10,-1,-1
 BDC,SVM,0,0,Linear,15,14.6,20,5,-1
 BDC,ZR,0,0,0,0,7.3,20,-1,-1
 BDC,SVM,0,0,Linear,10,21.2,30,0.5,-1
 BDC,ZR,0,0,0,0,13.1,30,-1,-1
 BDC,SVM,0,0,Linear,20,29.5,40,0.5,-1
 BDC,ZR,0,0,0,0,15.7,40,-1,-1
 BDC,SVM,0,0,Linear,20,31.0,50,1,-1
 BDC,ZR,0,0,0,0,22.3,50,-1,-1
 BDC,SVM,0,0,Linear,25,30.5,60,0.5,-1
 BDC,ZR,0,0,0,0,26.2,60,-1,-1
 BDC,SVM,0,0,Linear,10,32.3,70,100,-1
 BDC,ZR,0,0,0,0,26.8,70,-1,-1
 BDC,SVM,0,0,Linear,25,40.5,80,1,-1
 BDC,ZR,0,0,0,0,33.8,80,-1,-1
 BDC,SVM,0,0,Linear,10,51.1,90,10,-1
 BDC,ZR,0,0,0,0,36.9,90,-1,-1
 BDC,SVM,0,0,Linear,25,45.22222222222222,100,10,-1
 BDC,ZR,0,0,0,0,42.888888888888886,100,-1,-1
 BHP,SVM,0,0,Linear,20,7.2,10,100,-1
 BHP,ZR,0,0,0,0,6.7,10,-1,-1
 BHP,SVM,0,0,Linear,10,13.9,20,5,-1
 BHP,ZR,0,0,0,0,11.3,20,-1,-1
 BHP,SVM,0,0,Linear,20,20.8,30,100,-1
 BHP,ZR,0,0,0,0,18.1,30,-1,-1
 BHP,SVM,0,0,Linear,15,27.4,40,0.5,-1
 BHP,ZR,0,0,0,0,26.0,40,-1,-1
 BHP,SVM,0,0,Linear,20,31.4,50,100,-1
 BHP,ZR,0,0,0,0,30.8,50,-1,-1
 BHP,SVM,0,0,Linear,10,36.0,60,0.5,-1
 BHP,ZR,0,0,0,0,35.1,60,-1,-1
 BHP,SVM,0,0,Linear,20,42.0,70,5,-1
 BHP,ZR,0,0,0,0,41.2,70,-1,-1
 BHP,SVM,0,0,Linear,10,44.2,80,1,-1
 BHP,ZR,0,0,0,0,44.0,80,-1,-1
 BHP,SVM,0,0,Linear,15,45.5,90,100,-1
 BHP,ZR,0,0,0,0,47.1,90,-1,-1
 BHP,SVM,0,0,Linear,20,49.55555555555556,100,0.5,-1
 BHP,ZR,0,0,0,0,52.55555555555556,100,-1,-1
 KMT,SVM,0,0,Linear,15,6.1,10,100,-1
 KMT,ZR,0,0,0,0,3.4,10,-1,-1
 KMT,SVM,0,0,Linear,20,13.3,20,10,-1
 KMT,ZR,0,0,0,0,8.7,20,-1,-1
 KMT,SVM,0,0,Linear,20,19.1,30,100,-1
 KMT,ZR,0,0,0,0,13.5,30,-1,-1
 KMT,SVM,0,0,Linear,10,31.3,40,1,-1
 KMT,ZR,0,0,0,0,21.8,40,-1,-1
 KMT,SVM,0,0,Linear,10,27.4,50,100,-1
 KMT,ZR,0,0,0,0,26.9,50,-1,-1
 KMT,SVM,0,0,Linear,10,32.9,60,10,-1
 KMT,ZR,0,0,0,0,31.7,60,-1,-1
 KMT,SVM,0,0,Linear,10,39.7,70,100,-1
 KMT,ZR,0,0,0,0,39.9,70,-1,-1
 KMT,SVM,0,0,Linear,10,42.0,80,0.5,-1
 KMT,ZR,0,0,0,0,43.9,80,-1,-1
 KMT,SVM,0,0,Linear,15,47.8,90,10,-1
 KMT,ZR,0,0,0,0,47.2,90,-1,-1
 KMT,SVM,0,0,Linear,20,49.888888888888886,100,5,-1
 KMT,ZR,0,0,0,0,50.44444444444444,100,-1,-1
 IX,SVM,0,0,Linear,10,8.3,10,0.5,-1
 IX,ZR,0,0,0,0,8.3,10,-1,-1
 IX,SVM,0,0,Linear,15,10.4,20,5,-1
 IX,ZR,0,0,0,0,5.4,20,-1,-1
 IX,SVM,0,0,Linear,15,14.0,30,10,-1
 IX,ZR,0,0,0,0,9.9,30,-1,-1
 IX,SVM,0,0,Linear,15,26.2,40,5,-1
 IX,ZR,0,0,0,0,20.6,40,-1,-1
 IX,SVM,0,0,Linear,15,28.7,50,1,-1
 IX,ZR,0,0,0,0,27.8,50,-1,-1
 IX,SVM,0,0,Linear,10,33.4,60,5,-1
 IX,ZR,0,0,0,0,34.9,60,-1,-1
