Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
APH,RF,20,20,0,0.8841870824053452,22.0,90,-1.0,0.0,-1.0,84.0
BHP,RF,10,50,0,0.7848383500557413,12.0,90,-1.0,0.0,-1.0,65.0
KMT,RF,10,50,0,0.8307349665924276,12.0,90,-1.0,0.0,-1.0,62.0
CUZ,RF,10,10,0,0.8112359550561797,13.0,100,-1.0,0.0,-1.0,93.0
APH,RF,10,40,0,0.8449438202247191,12.0,100,-1.0,0.0,-1.0,87.0
BHP,RF,10,10,0,0.7941507311586051,11.0,100,-1.0,0.0,-1.0,74.0
KMT,RF,20,30,0,0.8786516853932584,10.0,100,-1.0,0.0,-1.0,74.0
LAZ,RF,10,20,0,0.6804123711340206,16.0,10,-1.0,0.0,-1.0,8.0
IX,RF,10,30,0,0.7228661749209695,11.0,10,-1.0,0.0,-1.0,8.0
LAZ,RF,10,10,0,0.7153502235469449,21.0,20,-1.0,0.0,-1.0,13.0
IX,RF,10,30,0,0.7332624867162593,18.0,20,-1.0,0.0,-1.0,12.0
LAZ,RF,10,10,0,0.7677224736048266,10.0,30,-1.0,0.0,-1.0,26.0
LAZ,RF,50,50,0,0.7923664122137405,19.0,40,-1.0,0.0,-1.0,28.0
IX,RF,10,50,0,0.7920685959271169,14.0,30,-1.0,0.0,-1.0,19.0
LAZ,RF,30,50,0,0.8222565687789799,11.0,50,-1.0,0.0,-1.0,36.0
IX,RF,10,10,0,0.76,18.0,40,-1.0,0.0,-1.0,31.0
LAZ,RF,10,40,0,0.7934272300469484,20.0,60,-1.0,0.0,-1.0,31.0
LAZ,RF,10,40,0,0.8335974643423137,11.0,70,-1.0,0.0,-1.0,17.0
IX,RF,10,20,0,0.8178844056706652,10.0,50,-1.0,0.0,-1.0,42.0
LAZ,RF,10,40,0,0.8426966292134831,10.0,80,-1.0,0.0,-1.0,65.0
IX,RF,10,10,0,0.7887788778877888,10.0,60,-1.0,0.0,-1.0,34.0
LAZ,RF,40,50,0,0.8422764227642277,10.0,90,-1.0,0.0,-1.0,63.0
LAZ,RF,10,20,0,0.7990115321252059,15.0,100,-1.0,0.0,-1.0,61.0
IX,RF,10,10,0,0.7269700332963374,15.0,70,-1.0,0.0,-1.0,48.0
IX,RF,10,10,0,0.7849944008958567,16.0,80,-1.0,0.0,-1.0,45.0
IX,RF,10,10,0,0.7593220338983051,10.0,90,-1.0,0.0,-1.0,62.0
IX,RF,10,10,0,0.758266818700114,20.0,100,-1.0,0.0,-1.0,63.0
 CWEN,ZR,-1,-1,0,0.0,0.4971098265895954,10,-1.0,-1.0,-1.0,1.0
 CWEN,ZR,-1,-1,0,0.0,0.5030303030303029,20,-1.0,-1.0,-1.0,15.0
 CWEN,ZR,-1,-1,0,0.0,0.6305732484076433,30,-1.0,-1.0,-1.0,15.0
 CWEN,ZR,-1,-1,0,0.0,0.5704697986577181,40,-1.0,-1.0,-1.0,25.0
 CWEN,ZR,-1,-1,0,0.0,0.6099290780141844,50,-1.0,-1.0,-1.0,20.0
 CWEN,ZR,-1,-1,0,0.0,0.6165413533834586,60,-1.0,-1.0,-1.0,10.0
 CWEN,ZR,-1,-1,0,0.0,0.632,70,-1.0,-1.0,-1.0,17.0
 CWEN,ZR,-1,-1,0,0.0,0.5641025641025641,80,-1.0,-1.0,-1.0,51.0
 CWEN,ZR,-1,-1,0,0.0,0.5688073394495413,90,-1.0,-1.0,-1.0,73.0
 CWEN,ZR,-1,-1,0,0.0,0.5841584158415841,100,-1.0,-1.0,-1.0,73.0
 INXN,ZR,-1,-1,0,0.0,0.38046272493573263,10,-1.0,-1.0,-1.0,3.0
 INXN,ZR,-1,-1,0,0.0,0.5249343832020997,20,-1.0,-1.0,-1.0,10.0
 INXN,ZR,-1,-1,0,0.0,0.5737265415549598,30,-1.0,-1.0,-1.0,30.0
 INXN,ZR,-1,-1,0,0.0,0.5753424657534246,40,-1.0,-1.0,-1.0,36.0
 INXN,ZR,-1,-1,0,0.0,0.5966386554621849,50,-1.0,-1.0,-1.0,32.0
 INXN,ZR,-1,-1,0,0.0,0.6131805157593123,60,-1.0,-1.0,-1.0,18.0
 INXN,ZR,-1,-1,0,0.0,0.592375366568915,70,-1.0,-1.0,-1.0,40.0
 INXN,ZR,-1,-1,0,0.0,0.6186186186186187,80,-1.0,-1.0,-1.0,56.0
 INXN,ZR,-1,-1,0,0.0,0.6030769230769231,90,-1.0,-1.0,-1.0,51.0
 INXN,ZR,-1,-1,0,0.0,0.6466876971608833,100,-1.0,-1.0,-1.0,54.0
 HUN,ZR,-1,-1,0,0.0,0.3483309143686502,10,-1.0,-1.0,-1.0,3.0
 HUN,ZR,-1,-1,0,0.0,0.4581497797356828,20,-1.0,-1.0,-1.0,14.0
 HUN,ZR,-1,-1,0,0.0,0.4858841010401189,30,-1.0,-1.0,-1.0,8.0
 HUN,ZR,-1,-1,0,0.0,0.5233082706766917,40,-1.0,-1.0,-1.0,19.0
 HUN,ZR,-1,-1,0,0.0,0.4977168949771689,50,-1.0,-1.0,-1.0,40.0
 HUN,ZR,-1,-1,0,0.0,0.5053929121725732,60,-1.0,-1.0,-1.0,17.0
 HUN,ZR,-1,-1,0,0.0,0.5101404056162246,70,-1.0,-1.0,-1.0,8.0
 HUN,ZR,-1,-1,0,0.0,0.5150078988941548,80,-1.0,-1.0,-1.0,28.0
 HUN,ZR,-1,-1,0,0.0,0.52,90,-1.0,-1.0,-1.0,45.0
 HUN,ZR,-1,-1,0,0.0,0.5040518638573744,100,-1.0,-1.0,-1.0,40.0
 ABR,ZR,-1,-1,0,0.0,0.5143638850889193,10,-1.0,-1.0,-1.0,6.0
 ABR,ZR,-1,-1,0,0.0,0.4135546334716459,20,-1.0,-1.0,-1.0,0.0
 ABR,ZR,-1,-1,0,0.0,0.4965034965034965,30,-1.0,-1.0,-1.0,7.0
 ABR,ZR,-1,-1,0,0.0,0.5148514851485149,40,-1.0,-1.0,-1.0,40.0
 ABR,ZR,-1,-1,0,0.0,0.5450643776824035,50,-1.0,-1.0,-1.0,33.0
 ABR,ZR,-1,-1,0,0.0,0.5672937771345875,60,-1.0,-1.0,-1.0,27.0
 ABR,ZR,-1,-1,0,0.0,0.5622254758418741,70,-1.0,-1.0,-1.0,45.0
 ABR,ZR,-1,-1,0,0.0,0.5837037037037037,80,-1.0,-1.0,-1.0,60.0
 ABR,ZR,-1,-1,0,0.0,0.5757121439280359,90,-1.0,-1.0,-1.0,89.0
 ABR,ZR,-1,-1,0,0.0,0.5644916540212443,100,-1.0,-1.0,-1.0,100.0
 CUZ,ZR,-1,-1,0,0.0,0.3804573804573805,10,-1.0,-1.0,-1.0,0.0
 CUZ,ZR,-1,-1,0,0.0,0.510482180293501,20,-1.0,-1.0,-1.0,14.0
 CUZ,ZR,-1,-1,0,0.0,0.5412262156448203,30,-1.0,-1.0,-1.0,5.0
 CUZ,ZR,-1,-1,0,0.0,0.5874200426439232,40,-1.0,-1.0,-1.0,29.0
 CUZ,ZR,-1,-1,0,0.0,0.5806451612903226,50,-1.0,-1.0,-1.0,32.0
 CUZ,ZR,-1,-1,0,0.0,0.5986984815618221,60,-1.0,-1.0,-1.0,14.0
 CUZ,ZR,-1,-1,0,0.0,0.6017505470459519,70,-1.0,-1.0,-1.0,11.0
 CUZ,ZR,-1,-1,0,0.0,0.5905077262693157,80,-1.0,-1.0,-1.0,2.0
 CUZ,ZR,-1,-1,0,0.0,0.6035634743875279,90,-1.0,-1.0,-1.0,29.0
 CUZ,ZR,-1,-1,0,0.0,0.6089887640449438,100,-1.0,-1.0,-1.0,58.0
 KMT,ZR,-1,-1,0,0.0,0.4095634095634096,10,-1.0,-1.0,-1.0,3.0
 KMT,ZR,-1,-1,0,0.0,0.5073375262054507,20,-1.0,-1.0,-1.0,17.0
 KMT,ZR,-1,-1,0,0.0,0.5317124735729387,30,-1.0,-1.0,-1.0,11.0
 KMT,ZR,-1,-1,0,0.0,0.5628997867803838,40,-1.0,-1.0,-1.0,13.0
 KMT,ZR,-1,-1,0,0.0,0.567741935483871,50,-1.0,-1.0,-1.0,26.0
 KMT,ZR,-1,-1,0,0.0,0.5553145336225597,60,-1.0,-1.0,-1.0,21.0
 KMT,ZR,-1,-1,0,0.0,0.5459518599562363,70,-1.0,-1.0,-1.0,38.0
 KMT,ZR,-1,-1,0,0.0,0.5518763796909493,80,-1.0,-1.0,-1.0,57.0
 KMT,ZR,-1,-1,0,0.0,0.5590200445434298,90,-1.0,-1.0,-1.0,50.0
 KMT,ZR,-1,-1,0,0.0,0.5651685393258427,100,-1.0,-1.0,-1.0,34.0
 BHP,ZR,-1,-1,0,0.0,0.3975026014568158,10,-1.0,-1.0,-1.0,0.0
 BHP,ZR,-1,-1,0,0.0,0.5183630640083945,20,-1.0,-1.0,-1.0,19.0
 BHP,ZR,-1,-1,0,0.0,0.5396825396825397,30,-1.0,-1.0,-1.0,8.0
 BHP,ZR,-1,-1,0,0.0,0.5336179295624333,40,-1.0,-1.0,-1.0,40.0
 BHP,ZR,-1,-1,0,0.0,0.5231431646932185,50,-1.0,-1.0,-1.0,50.0
 BHP,ZR,-1,-1,0,0.0,0.5179153094462541,60,-1.0,-1.0,-1.0,29.0
 BHP,ZR,-1,-1,0,0.0,0.5312157721796276,70,-1.0,-1.0,-1.0,22.0
 BHP,ZR,-1,-1,0,0.0,0.5337016574585636,80,-1.0,-1.0,-1.0,37.0
 BHP,ZR,-1,-1,0,0.0,0.5239687848383501,90,-1.0,-1.0,-1.0,50.0
 BHP,ZR,-1,-1,0,0.0,0.5298087739032621,100,-1.0,-1.0,-1.0,69.0
 APH,ZR,-1,-1,0,0.0,0.4303534303534304,10,-1.0,-1.0,-1.0,1.0
 APH,ZR,-1,-1,0,0.0,0.4517819706498952,20,-1.0,-1.0,-1.0,17.0
 APH,ZR,-1,-1,0,0.0,0.5454545454545454,30,-1.0,-1.0,-1.0,7.0
 APH,ZR,-1,-1,0,0.0,0.570362473347548,40,-1.0,-1.0,-1.0,40.0
 APH,ZR,-1,-1,0,0.0,0.5741935483870968,50,-1.0,-1.0,-1.0,31.0
 APH,ZR,-1,-1,0,0.0,0.5878524945770065,60,-1.0,-1.0,-1.0,22.0
 APH,ZR,-1,-1,0,0.0,0.611597374179431,70,-1.0,-1.0,-1.0,14.0
 APH,ZR,-1,-1,0,0.0,0.6114790286975718,80,-1.0,-1.0,-1.0,30.0
 APH,ZR,-1,-1,0,0.0,0.6024498886414253,90,-1.0,-1.0,-1.0,69.0
 APH,ZR,-1,-1,0,0.0,0.596629213483146,100,-1.0,-1.0,-1.0,68.0
 LAZ,ZR,-1,-1,0,0.0,0.4845360824742268,10,-1.0,-1.0,-1.0,4.0
 LAZ,ZR,-1,-1,0,0.0,0.5052160953800298,20,-1.0,-1.0,-1.0,10.0
 LAZ,ZR,-1,-1,0,0.0,0.5520361990950227,30,-1.0,-1.0,-1.0,18.0
 LAZ,ZR,-1,-1,0,0.0,0.5709923664122137,40,-1.0,-1.0,-1.0,21.0
 LAZ,ZR,-1,-1,0,0.0,0.5363214837712519,50,-1.0,-1.0,-1.0,27.0
 LAZ,ZR,-1,-1,0,0.0,0.5320813771517997,60,-1.0,-1.0,-1.0,18.0
 LAZ,ZR,-1,-1,0,0.0,0.5435816164817749,70,-1.0,-1.0,-1.0,9.0
 LAZ,ZR,-1,-1,0,0.0,0.5264847512038523,80,-1.0,-1.0,-1.0,26.0
 LAZ,ZR,-1,-1,0,0.0,0.5577235772357724,90,-1.0,-1.0,-1.0,45.0
 LAZ,ZR,-1,-1,0,0.0,0.5469522240527183,100,-1.0,-1.0,-1.0,57.0
 IX,ZR,-1,-1,0,0.0,0.32771338250790305,10,-1.0,-1.0,-1.0,0.0
 IX,ZR,-1,-1,0,0.0,0.4442082890541977,20,-1.0,-1.0,-1.0,18.0
 IX,ZR,-1,-1,0,0.0,0.4780278670953912,30,-1.0,-1.0,-1.0,1.0
 IX,ZR,-1,-1,0,0.0,0.4940540540540541,40,-1.0,-1.0,-1.0,18.0
 IX,ZR,-1,-1,0,0.0,0.5452562704471101,50,-1.0,-1.0,-1.0,8.0
 IX,ZR,-1,-1,0,0.0,0.5214521452145214,60,-1.0,-1.0,-1.0,11.0
 IX,ZR,-1,-1,0,0.0,0.532741398446171,70,-1.0,-1.0,-1.0,35.0
 IX,ZR,-1,-1,0,0.0,0.5173572228443449,80,-1.0,-1.0,-1.0,53.0
 IX,ZR,-1,-1,0,0.0,0.5062146892655367,90,-1.0,-1.0,-1.0,48.0
 IX,ZR,-1,-1,0,0.0,0.5017103762827823,100,-1.0,-1.0,-1.0,62.0
