Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,Our_test_score
 LPL,SVM,0,0,Linear,10,0.6268011527377522,50,0.5,15
 LPL,SVM,0,0,Linear,10,0.5874635568513119,60,0.5,21
 LPL,SVM,0,0,Linear,15,0.5855457227138643,70,5,23
 LPL,SVM,0,0,Linear,20,0.6238805970149254,80,100,32
 LPL,SVM,0,0,Linear,10,0.6012084592145015,90,0.5,39
 LPL,SVM,0,0,Linear,25,0.581039755351682,100,100,63
 S,SVM,0,0,Linear,10,0.5175257731958763,10,1,6
 S,SVM,0,0,Linear,20,0.5935550935550935,20,100,11
 S,SVM,0,0,Linear,10,0.6194968553459119,30,5,22
 S,SVM,0,0,Linear,10,0.6596194503171248,40,1,14
 S,SVM,0,0,Linear,20,0.5746268656716418,50,5,31
 S,SVM,0,0,Linear,10,0.5860215053763441,60,0.5,45
 S,SVM,0,0,Linear,10,0.5835140997830802,70,0.5,62
 S,SVM,0,0,Linear,10,0.562363238512035,80,100,49
 S,SVM,0,0,Linear,10,0.5783664459161147,90,0.5,47
 S,SVM,0,0,Linear,10,0.5757238307349666,100,100,78
 GPJA,SVM,0,0,Linear,-1,-1,10,-1,-1
 GPJA,SVM,0,0,Linear,-1,-1,20,-1,-1
 GPJA,SVM,0,0,Linear,-1,-1,30,-1,-1
 GPJA,SVM,0,0,Linear,-1,-1,40,-1,-1
 GPJA,SVM,0,0,Linear,-1,-1,50,-1,-1
 GPJA,SVM,0,0,Linear,-1,-1,60,-1,-1
 GPJA,SVM,0,0,Linear,-1,-1,70,-1,-1
 GPJA,SVM,0,0,Linear,-1,-1,80,-1,-1
 GPJA,SVM,0,0,Linear,-1,-1,90,-1,-1
 GPJA,SVM,0,0,Linear,-1,-1,100,-1,-1
 SJIU,SVM,0,0,Linear,10,0.7575757575757576,10,0.5,8
 SJIU,SVM,0,0,Linear,10,0.76,20,100,10
 SJIU,SVM,0,0,Linear,10,0.7647058823529411,30,100,18
 SJIU,SVM,0,0,Linear,10,1.0,40,100,18
 SJIU,SVM,0,0,Linear,-1,-1,50,-1,-1
 SJIU,SVM,0,0,Linear,-1,-1,60,-1,-1
 SJIU,SVM,0,0,Linear,-1,-1,70,-1,-1
 SJIU,SVM,0,0,Linear,-1,-1,80,-1,-1
 SJIU,SVM,0,0,Linear,-1,-1,90,-1,-1
 SJIU,SVM,0,0,Linear,-1,-1,100,-1,-1
 SWP,SVM,0,0,Linear,10,0.8240740740740741,10,5,3
 SWP,SVM,0,0,Linear,10,0.65,20,100,10
 SWP,SVM,0,0,Linear,10,0.4782608695652174,30,0.5,14
 SWP,SVM,0,0,Linear,20,0.6071428571428571,40,5,32
 SWP,SVM,0,0,Linear,10,0.6447368421052632,50,1,26
 SWP,SVM,0,0,Linear,15,0.7647058823529411,60,0.5,37
 SWP,SVM,0,0,Linear,10,0.8,70,0.5,31
 SWP,SVM,0,0,Linear,20,0.8461538461538461,80,5,28
 SWP,SVM,0,0,Linear,15,0.9318181818181818,90,5,32
 SWP,SVM,0,0,Linear,25,0.9166666666666666,100,100,19
 BBY,SVM,0,0,Linear,10,0.49690721649484537,10,0.5,9
 BBY,SVM,0,0,Linear,10,0.5925155925155925,20,0.5,7
 BBY,SVM,0,0,Linear,10,0.6488469601677149,30,10,28
 BBY,SVM,0,0,Linear,10,0.6659619450317125,40,5,32
 BBY,SVM,0,0,Linear,10,0.6012793176972282,50,5,8
 BBY,SVM,0,0,Linear,10,0.6129032258064516,60,5,49
 BBY,SVM,0,0,Linear,20,0.561822125813449,70,0.5,53
 BBY,SVM,0,0,Linear,20,0.5448577680525164,80,5,64
 BBY,SVM,0,0,Linear,10,0.5816777041942605,90,0.5,68
 BBY,SVM,0,0,Linear,10,0.5868596881959911,100,0.5,69
 NPN,SVM,0,0,Linear,10,0.9609053497942387,10,0.5,8
 NPN,SVM,0,0,Linear,10,0.8723849372384938,20,0.5,2
 NPN,SVM,0,0,Linear,25,0.8063829787234043,30,5,11
 NPN,SVM,0,0,Linear,10,0.7727272727272727,40,0.5,13
 NPN,SVM,0,0,Linear,15,0.7004405286343612,50,0.5,15
 NPN,SVM,0,0,Linear,20,0.6434977578475336,60,1,25
 NPN,SVM,0,0,Linear,10,0.5616438356164384,70,100,45
 NPN,SVM,0,0,Linear,15,0.4883720930232558,80,100,16
 NPN,SVM,0,0,Linear,10,0.5545023696682464,90,5,8
 NPN,SVM,0,0,Linear,10,0.6038647342995169,100,100,23
 LAZ,SVM,0,0,Linear,10,0.6049562682215743,10,100,7
 LAZ,SVM,0,0,Linear,20,0.5988200589970502,20,0.5,13
 LAZ,SVM,0,0,Linear,20,0.6626865671641791,30,0.5,8
 LAZ,SVM,0,0,Linear,10,0.7205438066465257,40,0.5,27
 LAZ,SVM,0,0,Linear,10,0.5871559633027523,50,1,18
 LAZ,SVM,0,0,Linear,10,0.6331269349845201,60,0.5,35
 LAZ,SVM,0,0,Linear,10,0.6159874608150471,70,0.5,48
 LAZ,SVM,0,0,Linear,10,0.6142857142857143,80,10,61
