Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,Our_test_score
 UTX,RF,10,20,0,20,0.8020618556701031,10,-1,6
 UTX,RF,40,20,0,20,0.8212058212058212,20,-1,16
 UTX,RF,30,10,0,25,0.7914046121593291,30,-1,18
 UTX,RF,10,10,0,10,0.8107822410147991,40,-1,40
 UTX,RF,30,50,0,10,0.8678038379530917,50,-1,49
 UTX,RF,10,50,0,10,0.8731182795698925,60,-1,50
 UTX,RF,40,40,0,15,0.886117136659436,70,-1,62
 UTX,RF,10,30,0,10,0.87527352297593,80,-1,33
 UTX,RF,10,10,0,20,0.8278145695364238,90,-1,39
 UTX,RF,10,10,0,15,0.8697104677060133,100,-1,89
 IX,RF,10,20,0,10,0.7690721649484537,10,-1,8
 IX,RF,20,30,0,10,0.7941787941787942,20,-1,9
 IX,RF,20,20,0,10,0.8270440251572327,30,-1,21
 IX,RF,30,10,0,20,0.7780126849894292,40,-1,31
 IX,RF,10,20,0,10,0.8464818763326226,50,-1,42
 IX,RF,10,40,0,10,0.8698924731182796,60,-1,26
 IX,RF,20,30,0,25,0.8362255965292842,70,-1,48
 IX,RF,10,10,0,15,0.7822757111597374,80,-1,39
 IX,RF,10,40,0,10,0.8443708609271523,90,-1,63
 IX,RF,10,10,0,15,0.7783964365256125,100,-1,58
 AGRO,RF,40,30,0,20,0.7135678391959799,10,-1,10
 AGRO,RF,10,20,0,10,0.823076923076923,20,-1,11
 AGRO,RF,10,30,0,15,0.824607329842932,30,-1,22
 AGRO,RF,40,10,0,15,0.8609625668449198,40,-1,32
 AGRO,RF,10,50,0,25,0.8469945355191257,50,-1,28
 AGRO,RF,10,20,0,20,0.8659217877094972,60,-1,43
 AGRO,RF,20,20,0,10,0.8828571428571429,70,-1,53
 AGRO,RF,20,10,0,15,0.8654970760233918,80,-1,48
 AGRO,RF,30,50,0,10,0.8862275449101796,90,-1,67
 AGRO,RF,10,50,0,25,0.8558282208588958,100,-1,69
 CNX,RF,10,30,0,20,0.688659793814433,10,-1,9
 CNX,RF,30,40,0,15,0.7900207900207901,20,-1,13
 CNX,RF,50,40,0,10,0.8280922431865828,30,-1,26
 CNX,RF,40,30,0,15,0.8150105708245243,40,-1,32
 CNX,RF,20,30,0,10,0.835820895522388,50,-1,42
 CNX,RF,30,50,0,20,0.810752688172043,60,-1,50
 CNX,RF,30,30,0,20,0.8112798264642083,70,-1,60
 CNX,RF,20,50,0,28,0.7921225382932167,80,-1,58
 CNX,RF,10,50,0,28,0.7759381898454746,90,-1,67
 CNX,RF,10,40,0,10,0.8040089086859689,100,-1,66
 AHC,RF,10,40,0,15,0.7349177330895795,10,-1,5
 AHC,RF,10,30,0,28,0.7402597402597403,20,-1,10
 AHC,RF,20,50,0,25,0.8116760828625236,30,-1,27
 AHC,RF,10,10,0,10,0.7896749521988528,40,-1,35
 AHC,RF,10,30,0,28,0.8271844660194175,50,-1,42
 AHC,RF,20,30,0,15,0.8205128205128205,60,-1,45
 AHC,RF,20,10,0,25,0.7995991983967936,70,-1,38
 AHC,RF,10,40,0,20,0.8309572301425662,80,-1,50
 AHC,RF,30,50,0,10,0.8426501035196687,90,-1,79
 AHC,RF,10,50,0,10,0.8357894736842105,100,-1,79
 CWEN,RF,10,10,0,10,0.7637362637362637,10,-1,4
 CWEN,RF,10,10,0,10,0.7413793103448276,20,-1,20
 CWEN,RF,40,20,0,15,0.8132530120481928,30,-1,16
 CWEN,RF,10,40,0,10,0.8164556962025317,40,-1,31
 CWEN,RF,10,30,0,25,0.7733333333333333,50,-1,37
 CWEN,RF,20,40,0,28,0.8661971830985915,60,-1,55
 CWEN,RF,10,30,0,15,0.8656716417910447,70,-1,23
 CWEN,RF,10,50,0,10,0.873015873015873,80,-1,64
 CWEN,RF,40,30,0,25,0.8220338983050848,90,-1,56
 CWEN,RF,10,20,0,25,0.8272727272727273,100,-1,90
 INXN,RF,10,10,0,10,0.7638190954773869,10,-1,7
 INXN,RF,30,20,0,20,0.8461538461538461,20,-1,16
 INXN,RF,10,10,0,10,0.806282722513089,30,-1,28
 INXN,RF,10,10,0,10,0.8262032085561497,40,-1,36
 INXN,RF,10,10,0,10,0.8469945355191257,50,-1,50
 INXN,RF,50,20,0,15,0.8770949720670391,60,-1,45
 INXN,RF,20,50,0,20,0.8885714285714286,70,-1,60
 INXN,RF,50,50,0,28,0.8771929824561403,80,-1,68
 INXN,RF,10,10,0,10,0.8562874251497006,90,-1,52
 INXN,RF,30,20,0,10,0.8650306748466258,100,-1,66
 MMU,RF,10,10,0,10,0.9731958762886598,10,-1,3
 MMU,RF,10,20,0,10,0.946985446985447,20,-1,20
 MMU,RF,40,20,0,15,0.9329140461215933,30,-1,25
 MMU,RF,10,50,0,20,0.9069767441860465,40,-1,36
 MMU,RF,40,10,0,15,0.894456289978678,50,-1,28
 MMU,RF,30,10,0,20,0.8698924731182796,60,-1,54
 MMU,RF,40,10,0,28,0.8828633405639913,70,-1,57
 MMU,RF,10,10,0,10,0.9026258205689278,80,-1,14
 MMU,RF,10,20,0,10,0.9205298013245033,90,-1,36
 MMU,RF,10,20,0,15,0.9387527839643652,100,-1,52
 BHP,RF,10,40,0,28,0.6670103092783505,10,-1,2
 BHP,RF,10,10,0,10,0.7172557172557172,20,-1,11
 BHP,RF,10,50,0,10,0.7955974842767296,30,-1,21
 BHP,RF,20,50,0,10,0.8424947145877378,40,-1,40
 BHP,RF,10,10,0,20,0.7825159914712153,50,-1,31
 BHP,RF,30,20,0,25,0.8376344086021505,60,-1,48
 BHP,RF,40,30,0,28,0.834056399132321,70,-1,50
 BHP,RF,20,20,0,15,0.8369803063457331,80,-1,50
 BHP,RF,20,30,0,15,0.8289183222958058,90,-1,65
 BHP,RF,10,30,0,15,0.8184855233853007,100,-1,73
 ABR,RF,10,10,0,10,0.766531713900135,10,-1,6
 ABR,RF,10,10,0,10,0.8090040927694406,20,-1,15
 ABR,RF,50,20,0,10,0.8662068965517241,30,-1,24
 ABR,RF,10,40,0,10,0.8521617852161785,40,-1,40
 ABR,RF,20,10,0,10,0.8265162200282088,50,-1,50
 ABR,RF,10,10,0,10,0.8359486447931527,60,-1,27
 ABR,RF,10,10,0,10,0.8484848484848485,70,-1,46
 ABR,RF,10,10,0,10,0.8525547445255475,80,-1,61
 ABR,RF,40,20,0,25,0.8862629246676514,90,-1,90
 ABR,RF,50,30,0,10,0.8893871449925261,100,-1,70
 ATO,RF,10,10,0,10,0.8422680412371134,10,-1,10
 ATO,RF,10,10,0,25,0.7723492723492723,20,-1,15
 ATO,RF,10,40,0,10,0.8532494758909853,30,-1,30
 ATO,RF,50,10,0,10,0.854122621564482,40,-1,39
 ATO,RF,50,20,0,28,0.8699360341151386,50,-1,41
 ATO,RF,10,50,0,10,0.8666666666666667,60,-1,26
 ATO,RF,20,40,0,28,0.89587852494577,70,-1,58
 ATO,RF,10,20,0,10,0.8971553610503282,80,-1,80
 ATO,RF,10,50,0,28,0.8830022075055187,90,-1,85
 ATO,RF,40,40,0,25,0.9008908685968819,100,-1,92
 APH,RF,10,40,0,15,0.7701030927835052,10,-1,9
 APH,RF,20,20,0,15,0.8004158004158004,20,-1,6
 APH,RF,10,30,0,10,0.8343815513626834,30,-1,11
 APH,RF,20,40,0,10,0.872093023255814,40,-1,40
 APH,RF,20,20,0,10,0.8539445628997868,50,-1,43
 APH,RF,10,30,0,10,0.875268817204301,60,-1,38
 APH,RF,30,40,0,10,0.8882863340563991,70,-1,57
 APH,RF,10,50,0,10,0.8730853391684902,80,-1,73
 APH,RF,30,20,0,20,0.8841059602649006,90,-1,80
 APH,RF,30,20,0,28,0.8897550111358574,100,-1,89
 
