Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,Our_test_score
 ITT,RF,10,50,0,11,0.7903822441430333,10,-1,5
 ITT,RF,30,50,0,11,0.8293897882938979,20,-1,13
 ITT,RF,10,10,0,11,0.7849056603773585,30,-1,11
 ITT,RF,10,40,0,11,0.8538754764930114,40,-1,40
 ITT,RF,30,20,0,11,0.8575096277278562,50,-1,48
 ITT,RF,20,40,0,11,0.8651102464332037,60,-1,44
 ITT,RF,10,20,0,11,0.8584534731323722,70,-1,57
 ITT,RF,10,40,0,11,0.8688741721854305,80,-1,56
 ITT,RF,30,10,0,11,0.8473895582329317,90,-1,74
 ITT,RF,20,30,0,11,0.8876860622462788,100,-1,69
 CLDT,RF,10,50,0,11,0.7956989247311828,10,-1,9
 CLDT,RF,10,30,0,11,0.8376383763837638,20,-1,15
 CLDT,RF,20,10,0,11,0.870722433460076,30,-1,15
 CLDT,RF,10,40,0,11,0.8745098039215686,40,-1,26
 CLDT,RF,30,20,0,11,0.8825910931174089,50,-1,48
 CLDT,RF,10,30,0,11,0.8577405857740585,60,-1,27
 CNQ,RF,10,20,0,11,0.7262059973924381,10,-1,10
 CNQ,RF,50,50,0,11,0.8313570487483531,20,-1,11
 CNQ,RF,10,10,0,11,0.7643142476697736,30,-1,18
 CNQ,RF,40,20,0,11,0.8667563930013459,40,-1,33
 CNQ,RF,30,50,0,11,0.8244897959183674,50,-1,40
 CNQ,RF,20,50,0,11,0.8486932599724897,60,-1,34
 CLDT,RF,10,50,0,11,0.7956989247311828,10,-1,9
 CLDT,RF,10,30,0,11,0.8376383763837638,20,-1,15
 CLDT,RF,20,10,0,11,0.870722433460076,30,-1,15
 CLDT,RF,10,40,0,11,0.8745098039215686,40,-1,26
 CLDT,RF,30,20,0,11,0.8825910931174089,50,-1,48
 CLDT,RF,10,30,0,11,0.8577405857740585,60,-1,27
 CLDT,RF,10,50,0,11,0.9090909090909091,70,-1,47
 EGP,RF,10,10,0,11,0.7805178791615289,10,-1,10
 EGP,RF,10,10,0,11,0.7621419676214197,20,-1,12
 EGP,RF,10,50,0,11,0.820125786163522,30,-1,27
 ATO,RF,10,10,0,11,0.8680641183723797,10,-1,10
 ATO,RF,20,50,0,11,0.8667496886674969,20,-1,15
 ATO,RF,10,10,0,11,0.7723270440251573,30,-1,30
 ATO,RF,10,10,0,11,0.8335451080050826,40,-1,37
 ATO,RF,30,40,0,11,0.8613607188703466,50,-1,38
 ATO,RF,10,10,0,11,0.8378728923476005,60,-1,20
 ATO,RF,50,30,0,11,0.9003931847968545,70,-1,55
 ATO,RF,10,10,0,11,0.8781456953642384,80,-1,80
 BIP,RF,10,10,0,11,0.8295165394402035,10,-1,10
 CLDT,RF,10,50,0,11,0.7956989247311828,10,-1,9
 CLDT,RF,10,30,0,11,0.8376383763837638,20,-1,15
 CLDT,RF,20,10,0,11,0.870722433460076,30,-1,15
 CLDT,RF,10,40,0,11,0.8745098039215686,40,-1,26
 CLDT,RF,30,20,0,11,0.8825910931174089,50,-1,48
 CLDT,RF,10,30,0,11,0.8577405857740585,60,-1,27
 CLDT,RF,10,50,0,11,0.9090909090909091,70,-1,47
 CLDT,RF,50,20,0,11,0.9461883408071748,80,-1,52
 CLDT,RF,10,50,0,11,0.7956989247311828,10,-1,9
 CLDT,RF,10,30,0,11,0.8376383763837638,20,-1,15
 CLDT,RF,20,10,0,11,0.870722433460076,30,-1,15
 CLDT,RF,10,40,0,11,0.8745098039215686,40,-1,26
 CLDT,RF,30,20,0,11,0.8825910931174089,50,-1,48
 CLDT,RF,10,30,0,11,0.8577405857740585,60,-1,27
 CLDT,RF,10,50,0,11,0.9090909090909091,70,-1,47
 CLDT,RF,50,20,0,11,0.9461883408071748,80,-1,52
 CLDT,RF,50,10,0,11,0.9162790697674419,90,-1,58
 DBD,RF,10,50,0,11,0.7792848335388409,10,-1,7
 KF,RF,20,40,0,11,0.8261405672009864,10,-1,5
 CNQ,RF,10,20,0,11,0.7262059973924381,10,-1,10
 CNQ,RF,50,50,0,11,0.8313570487483531,20,-1,11
 CNQ,RF,10,10,0,11,0.7643142476697736,30,-1,18
 CNQ,RF,40,20,0,11,0.8667563930013459,40,-1,33
 CNQ,RF,30,50,0,11,0.8244897959183674,50,-1,40
 CNQ,RF,20,50,0,11,0.8486932599724897,60,-1,34
 CNQ,RF,10,40,0,11,0.808066759388039,70,-1,49
 BIP,RF,10,10,0,11,0.8295165394402035,10,-1,10
 BIP,RF,10,10,0,11,0.787012987012987,20,-1,19
 CLDT,RF,10,50,0,11,0.7956989247311828,10,-1,9
 CLDT,RF,10,30,0,11,0.8376383763837638,20,-1,15
 CLDT,RF,20,10,0,11,0.870722433460076,30,-1,15
 CLDT,RF,10,40,0,11,0.8745098039215686,40,-1,26
 CLDT,RF,30,20,0,11,0.8825910931174089,50,-1,48
 CLDT,RF,10,30,0,11,0.8577405857740585,60,-1,27
 CLDT,RF,10,50,0,11,0.9090909090909091,70,-1,47
 CLDT,RF,50,20,0,11,0.9461883408071748,80,-1,52
 CLDT,RF,50,10,0,11,0.9162790697674419,90,-1,58
 CLDT,RF,20,30,0,11,0.8985507246376812,100,-1,77
 ATO,RF,10,10,0,11,0.8680641183723797,10,-1,10
 ATO,RF,20,50,0,11,0.8667496886674969,20,-1,15
 ATO,RF,10,10,0,11,0.7723270440251573,30,-1,30
 ATO,RF,10,10,0,11,0.8335451080050826,40,-1,37
 ATO,RF,30,40,0,11,0.8613607188703466,50,-1,38
 ATO,RF,10,10,0,11,0.8378728923476005,60,-1,20
 ATO,RF,50,30,0,11,0.9003931847968545,70,-1,55
 ATO,RF,10,10,0,11,0.8781456953642384,80,-1,80
 ATO,RF,30,50,0,11,0.9129852744310576,90,-1,79
 EGP,RF,10,10,0,11,0.7805178791615289,10,-1,10
 EGP,RF,10,10,0,11,0.7621419676214197,20,-1,12
 EGP,RF,10,50,0,11,0.820125786163522,30,-1,27
 EGP,RF,50,50,0,11,0.8627700127064803,40,-1,37
 BIP,RF,10,10,0,11,0.8295165394402035,10,-1,10
 BIP,RF,10,10,0,11,0.787012987012987,20,-1,19
 BIP,RF,10,20,0,11,0.8355437665782494,30,-1,29
 DBD,RF,10,50,0,11,0.7792848335388409,10,-1,7
 DBD,RF,10,20,0,11,0.813200498132005,20,-1,14
 KF,RF,20,40,0,11,0.8261405672009864,10,-1,5
 KF,RF,10,30,0,11,0.8169364881693649,20,-1,11
 CNQ,RF,10,20,0,11,0.7262059973924381,10,-1,10
 CNQ,RF,50,50,0,11,0.8313570487483531,20,-1,11
 CNQ,RF,10,10,0,11,0.7643142476697736,30,-1,18
 CNQ,RF,40,20,0,11,0.8667563930013459,40,-1,33
 CNQ,RF,30,50,0,11,0.8244897959183674,50,-1,40
 CNQ,RF,20,50,0,11,0.8486932599724897,60,-1,34
 CNQ,RF,10,40,0,11,0.808066759388039,70,-1,49
 CNQ,RF,50,10,0,11,0.8073136427566807,80,-1,54
 BIP,RF,10,10,0,11,0.8295165394402035,10,-1,10
 BIP,RF,10,10,0,11,0.787012987012987,20,-1,19
 BIP,RF,10,20,0,11,0.8355437665782494,30,-1,29
 BIP,RF,40,20,0,11,0.8970189701897019,40,-1,31
 ATO,RF,10,10,0,11,0.8680641183723797,10,-1,10
 ATO,RF,20,50,0,11,0.8667496886674969,20,-1,15
 ATO,RF,10,10,0,11,0.7723270440251573,30,-1,30
 ATO,RF,10,10,0,11,0.8335451080050826,40,-1,37
 ATO,RF,30,40,0,11,0.8613607188703466,50,-1,38
 ATO,RF,10,10,0,11,0.8378728923476005,60,-1,20
 ATO,RF,50,30,0,11,0.9003931847968545,70,-1,55
 ATO,RF,10,10,0,11,0.8781456953642384,80,-1,80
 ATO,RF,30,50,0,11,0.9129852744310576,90,-1,79
 ATO,RF,30,50,0,11,0.8890392422192152,100,-1,77
 EGP,RF,10,10,0,11,0.7805178791615289,10,-1,10
 EGP,RF,10,10,0,11,0.7621419676214197,20,-1,12
 EGP,RF,10,50,0,11,0.820125786163522,30,-1,27
 EGP,RF,50,50,0,11,0.8627700127064803,40,-1,37
 EGP,RF,10,30,0,11,0.8421052631578947,50,-1,32
 CBPX,RF,10,20,0,11,0.8275862068965517,10,-1,5
 BIP,RF,10,10,0,11,0.8295165394402035,10,-1,10
 BIP,RF,10,10,0,11,0.787012987012987,20,-1,19
 BIP,RF,10,20,0,11,0.8355437665782494,30,-1,29
 BIP,RF,40,20,0,11,0.8970189701897019,40,-1,31
 BIP,RF,40,10,0,11,0.8421052631578947,50,-1,50
 CBPX,RF,10,20,0,11,0.8275862068965517,10,-1,5
 CBPX,RF,10,20,0,11,0.8227848101265823,20,-1,4
 CBPX,RF,10,20,0,11,0.8275862068965517,10,-1,5
 CBPX,RF,10,20,0,11,0.8227848101265823,20,-1,4
 CBPX,RF,20,20,0,11,0.8591549295774648,30,-1,21
 CNQ,RF,10,20,0,11,0.7262059973924381,10,-1,10
 CNQ,RF,50,50,0,11,0.8313570487483531,20,-1,11
 CNQ,RF,10,10,0,11,0.7643142476697736,30,-1,18
 CNQ,RF,40,20,0,11,0.8667563930013459,40,-1,33
 CNQ,RF,30,50,0,11,0.8244897959183674,50,-1,40
 CNQ,RF,20,50,0,11,0.8486932599724897,60,-1,34
 CNQ,RF,10,40,0,11,0.808066759388039,70,-1,49
 CNQ,RF,50,10,0,11,0.8073136427566807,80,-1,54
 CNQ,RF,30,40,0,11,0.8705547652916074,90,-1,62
 DBD,RF,10,50,0,11,0.7792848335388409,10,-1,7
 DBD,RF,10,20,0,11,0.813200498132005,20,-1,14
 DBD,RF,10,20,0,11,0.8402515723270441,30,-1,22
 KF,RF,20,40,0,11,0.8261405672009864,10,-1,5
 KF,RF,10,30,0,11,0.8169364881693649,20,-1,11
 KF,RF,10,30,0,11,0.8276729559748428,30,-1,25
 BIP,RF,10,10,0,11,0.8295165394402035,10,-1,10
 BIP,RF,10,10,0,11,0.787012987012987,20,-1,19
 BIP,RF,10,20,0,11,0.8355437665782494,30,-1,29
 BIP,RF,40,20,0,11,0.8970189701897019,40,-1,31
 BIP,RF,40,10,0,11,0.8421052631578947,50,-1,50
 BIP,RF,10,30,0,11,0.8951841359773371,60,-1,34
 CBPX,RF,10,20,0,11,0.8275862068965517,10,-1,5
 CBPX,RF,10,20,0,11,0.8227848101265823,20,-1,4
 CBPX,RF,20,20,0,11,0.8591549295774648,30,-1,21
 CBPX,RF,10,40,0,11,0.873015873015873,40,-1,24
 EGP,RF,10,10,0,11,0.7805178791615289,10,-1,10
 EGP,RF,10,10,0,11,0.7621419676214197,20,-1,12
 EGP,RF,10,50,0,11,0.820125786163522,30,-1,27
 EGP,RF,50,50,0,11,0.8627700127064803,40,-1,37
 EGP,RF,10,30,0,11,0.8421052631578947,50,-1,32
 EGP,RF,10,10,0,11,0.8300907911802854,60,-1,44
 CBPX,RF,10,20,0,11,0.8275862068965517,10,-1,5
 CBPX,RF,10,20,0,11,0.8227848101265823,20,-1,4
 CBPX,RF,20,20,0,11,0.8591549295774648,30,-1,21
 CBPX,RF,10,40,0,11,0.873015873015873,40,-1,24
 CBPX,RF,10,30,0,11,0.9090909090909091,50,-1,27
 BIP,RF,10,10,0,11,0.8295165394402035,10,-1,10
 BIP,RF,10,10,0,11,0.787012987012987,20,-1,19
 BIP,RF,10,20,0,11,0.8355437665782494,30,-1,29
 BIP,RF,40,20,0,11,0.8970189701897019,40,-1,31
 BIP,RF,40,10,0,11,0.8421052631578947,50,-1,50
 BIP,RF,10,30,0,11,0.8951841359773371,60,-1,34
 BIP,RF,10,10,0,11,0.927536231884058,70,-1,57
 CBPX,RF,10,20,0,11,0.8275862068965517,10,-1,5
 CBPX,RF,10,20,0,11,0.8227848101265823,20,-1,4
 CBPX,RF,20,20,0,11,0.8591549295774648,30,-1,21
 CBPX,RF,10,40,0,11,0.873015873015873,40,-1,24
 CBPX,RF,10,30,0,11,0.9090909090909091,50,-1,27
 CBPX,RF,10,10,0,11,0.9361702127659575,60,-1,53
 CBPX,RF,10,20,0,11,0.8275862068965517,10,-1,5
 CBPX,RF,10,20,0,11,0.8227848101265823,20,-1,4
 CBPX,RF,20,20,0,11,0.8591549295774648,30,-1,21
 CBPX,RF,10,40,0,11,0.873015873015873,40,-1,24
 CBPX,RF,10,30,0,11,0.9090909090909091,50,-1,27
 CBPX,RF,10,10,0,11,0.9361702127659575,60,-1,53
 CBPX,RF,10,10,0,11,0.9487179487179487,70,-1,10
 CNQ,RF,10,20,0,11,0.7262059973924381,10,-1,10
 CNQ,RF,50,50,0,11,0.8313570487483531,20,-1,11
 CNQ,RF,10,10,0,11,0.7643142476697736,30,-1,18
 CNQ,RF,40,20,0,11,0.8667563930013459,40,-1,33
 CNQ,RF,30,50,0,11,0.8244897959183674,50,-1,40
 CNQ,RF,20,50,0,11,0.8486932599724897,60,-1,34
 CNQ,RF,10,40,0,11,0.808066759388039,70,-1,49
 CNQ,RF,50,10,0,11,0.8073136427566807,80,-1,54
 CNQ,RF,30,40,0,11,0.8705547652916074,90,-1,62
 CNQ,RF,20,40,0,11,0.8661870503597122,100,-1,71
 CBPX,RF,10,20,0,11,0.8275862068965517,10,-1,5
 CBPX,RF,10,20,0,11,0.8227848101265823,20,-1,4
 CBPX,RF,20,20,0,11,0.8591549295774648,30,-1,21
 CBPX,RF,10,40,0,11,0.873015873015873,40,-1,24
 CBPX,RF,10,30,0,11,0.9090909090909091,50,-1,27
 CBPX,RF,10,10,0,11,0.9361702127659575,60,-1,53
 CBPX,RF,10,10,0,11,0.9487179487179487,70,-1,10
 CBPX,RF,10,10,0,11,0.9354838709677419,80,-1,44
 KF,RF,20,40,0,11,0.8261405672009864,10,-1,5
 KF,RF,10,30,0,11,0.8169364881693649,20,-1,11
 KF,RF,10,30,0,11,0.8276729559748428,30,-1,25
 KF,RF,10,40,0,11,0.8564167725540025,40,-1,26
 DBD,RF,10,50,0,11,0.7792848335388409,10,-1,7
 DBD,RF,10,20,0,11,0.813200498132005,20,-1,14
 DBD,RF,10,20,0,11,0.8402515723270441,30,-1,22
 DBD,RF,10,30,0,11,0.829733163913596,40,-1,32
 BIP,RF,10,10,0,11,0.8295165394402035,10,-1,10
 BIP,RF,10,10,0,11,0.787012987012987,20,-1,19
 BIP,RF,10,20,0,11,0.8355437665782494,30,-1,29
 BIP,RF,40,20,0,11,0.8970189701897019,40,-1,31
 BIP,RF,40,10,0,11,0.8421052631578947,50,-1,50
 BIP,RF,10,30,0,11,0.8951841359773371,60,-1,34
 BIP,RF,10,10,0,11,0.927536231884058,70,-1,57
 BIP,RF,10,10,0,11,0.9109792284866469,80,-1,20
 JCAP,RF,10,10,0,11,0.9333333333333333,10,-1,10
 CBPX,RF,10,20,0,11,0.8275862068965517,10,-1,5
 CBPX,RF,10,20,0,11,0.8227848101265823,20,-1,4
 CBPX,RF,20,20,0,11,0.8591549295774648,30,-1,21
 CBPX,RF,10,40,0,11,0.873015873015873,40,-1,24
 CBPX,RF,10,30,0,11,0.9090909090909091,50,-1,27
 CBPX,RF,10,10,0,11,0.9361702127659575,60,-1,53
 CBPX,RF,10,10,0,11,0.9487179487179487,70,-1,10
 CBPX,RF,10,10,0,11,0.9354838709677419,80,-1,44
 CBPX,RF,10,10,0,11,0.9565217391304348,90,-1,81
 JCAP,RF,10,10,0,11,0.9333333333333333,10,-1,10
 JCAP,RF,10,40,0,11,0.7272727272727273,20,-1,20
 CBPX,RF,10,20,0,11,0.8275862068965517,10,-1,5
 CBPX,RF,10,20,0,11,0.8227848101265823,20,-1,4
 CBPX,RF,20,20,0,11,0.8591549295774648,30,-1,21
 CBPX,RF,10,40,0,11,0.873015873015873,40,-1,24
 CBPX,RF,10,30,0,11,0.9090909090909091,50,-1,27
 CBPX,RF,10,10,0,11,0.9361702127659575,60,-1,53
 CBPX,RF,10,10,0,11,0.9487179487179487,70,-1,10
 CBPX,RF,10,10,0,11,0.9354838709677419,80,-1,44
 CBPX,RF,10,10,0,11,0.9565217391304348,90,-1,81
 CBPX,RF,10,30,0,11,0.8666666666666667,100,-1,94
 EGP,RF,10,10,0,11,0.7805178791615289,10,-1,10
 EGP,RF,10,10,0,11,0.7621419676214197,20,-1,12
 EGP,RF,10,50,0,11,0.820125786163522,30,-1,27
 EGP,RF,50,50,0,11,0.8627700127064803,40,-1,37
 EGP,RF,10,30,0,11,0.8421052631578947,50,-1,32
 EGP,RF,10,10,0,11,0.8300907911802854,60,-1,44
 EGP,RF,10,40,0,11,0.854521625163827,70,-1,46
 BIP,RF,10,10,0,11,0.8295165394402035,10,-1,10
 BIP,RF,10,10,0,11,0.787012987012987,20,-1,19
 BIP,RF,10,20,0,11,0.8355437665782494,30,-1,29
 BIP,RF,40,20,0,11,0.8970189701897019,40,-1,31
 BIP,RF,40,10,0,11,0.8421052631578947,50,-1,50
 BIP,RF,10,30,0,11,0.8951841359773371,60,-1,34
 BIP,RF,10,10,0,11,0.927536231884058,70,-1,57
 BIP,RF,10,10,0,11,0.9109792284866469,80,-1,20
 BIP,RF,30,10,0,11,0.9148936170212766,90,-1,57
 JCAP,RF,10,10,0,11,0.9333333333333333,10,-1,10
 JCAP,RF,10,40,0,11,0.7272727272727273,20,-1,20
 JCAP,RF,10,10,0,11,1.0,30,-1,23
 JCAP,RF,10,10,0,11,0.9333333333333333,10,-1,10
 JCAP,RF,10,40,0,11,0.7272727272727273,20,-1,20
 JCAP,RF,10,10,0,11,1.0,30,-1,23
 JCAP,RF,10,30,0,11,0.6666666666666666,40,-1,39
 JCAP,RF,10,10,0,11,0.9333333333333333,10,-1,10
 JCAP,RF,10,40,0,11,0.7272727272727273,20,-1,20
 JCAP,RF,10,10,0,11,1.0,30,-1,23
 JCAP,RF,10,30,0,11,0.6666666666666666,40,-1,39
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,10,10,0,11,0.9333333333333333,10,-1,10
 JCAP,RF,10,40,0,11,0.7272727272727273,20,-1,20
 JCAP,RF,10,10,0,11,1.0,30,-1,23
 JCAP,RF,10,30,0,11,0.6666666666666666,40,-1,39
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,10,10,0,11,0.9333333333333333,10,-1,10
 JCAP,RF,10,40,0,11,0.7272727272727273,20,-1,20
 JCAP,RF,10,10,0,11,1.0,30,-1,23
 JCAP,RF,10,30,0,11,0.6666666666666666,40,-1,39
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,10,10,0,11,0.9333333333333333,10,-1,10
 JCAP,RF,10,40,0,11,0.7272727272727273,20,-1,20
 JCAP,RF,10,10,0,11,1.0,30,-1,23
 JCAP,RF,10,30,0,11,0.6666666666666666,40,-1,39
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,10,10,0,11,0.9333333333333333,10,-1,10
 JCAP,RF,10,40,0,11,0.7272727272727273,20,-1,20
 JCAP,RF,10,10,0,11,1.0,30,-1,23
 JCAP,RF,10,30,0,11,0.6666666666666666,40,-1,39
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,10,10,0,11,0.9333333333333333,10,-1,10
 JCAP,RF,10,40,0,11,0.7272727272727273,20,-1,20
 JCAP,RF,10,10,0,11,1.0,30,-1,23
 JCAP,RF,10,30,0,11,0.6666666666666666,40,-1,39
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 JCAP,RF,-1,-1,0,11,-1,-1,-1,-1
 BIP,RF,10,10,0,11,0.8295165394402035,10,-1,10
 BIP,RF,10,10,0,11,0.787012987012987,20,-1,19
 BIP,RF,10,20,0,11,0.8355437665782494,30,-1,29
 BIP,RF,40,20,0,11,0.8970189701897019,40,-1,31
 BIP,RF,40,10,0,11,0.8421052631578947,50,-1,50
 BIP,RF,10,30,0,11,0.8951841359773371,60,-1,34
 BIP,RF,10,10,0,11,0.927536231884058,70,-1,57
 BIP,RF,10,10,0,11,0.9109792284866469,80,-1,20
 BIP,RF,30,10,0,11,0.9148936170212766,90,-1,57
 BIP,RF,10,20,0,11,0.9034267912772586,100,-1,91
 KF,RF,20,40,0,11,0.8261405672009864,10,-1,5
 KF,RF,10,30,0,11,0.8169364881693649,20,-1,11
 KF,RF,10,30,0,11,0.8276729559748428,30,-1,25
 KF,RF,10,40,0,11,0.8564167725540025,40,-1,26
 KF,RF,10,50,0,11,0.8677792041078306,50,-1,30
 DBD,RF,10,50,0,11,0.7792848335388409,10,-1,7
 DBD,RF,10,20,0,11,0.813200498132005,20,-1,14
 DBD,RF,10,20,0,11,0.8402515723270441,30,-1,22
 DBD,RF,10,30,0,11,0.829733163913596,40,-1,32
 DBD,RF,20,40,0,11,0.858793324775353,50,-1,32
 AXE,RF,30,30,0,11,0.7940813810110974,10,-1,5
 EGP,RF,10,10,0,11,0.7805178791615289,10,-1,10
 EGP,RF,10,10,0,11,0.7621419676214197,20,-1,12
 EGP,RF,10,50,0,11,0.820125786163522,30,-1,27
 EGP,RF,50,50,0,11,0.8627700127064803,40,-1,37
 EGP,RF,10,30,0,11,0.8421052631578947,50,-1,32
 EGP,RF,10,10,0,11,0.8300907911802854,60,-1,44
 EGP,RF,10,40,0,11,0.854521625163827,70,-1,46
 EGP,RF,10,10,0,11,0.847682119205298,80,-1,55
 KF,RF,20,40,0,11,0.8261405672009864,10,-1,5
 KF,RF,10,30,0,11,0.8169364881693649,20,-1,11
 KF,RF,10,30,0,11,0.8276729559748428,30,-1,25
 KF,RF,10,40,0,11,0.8564167725540025,40,-1,26
 KF,RF,10,50,0,11,0.8677792041078306,50,-1,30
 KF,RF,20,40,0,11,0.914396887159533,60,-1,46
 DBD,RF,10,50,0,11,0.7792848335388409,10,-1,7
 DBD,RF,10,20,0,11,0.813200498132005,20,-1,14
 DBD,RF,10,20,0,11,0.8402515723270441,30,-1,22
 DBD,RF,10,30,0,11,0.829733163913596,40,-1,32
 DBD,RF,20,40,0,11,0.858793324775353,50,-1,32
 DBD,RF,10,10,0,11,0.8287937743190662,60,-1,42
 AXE,RF,30,30,0,11,0.7940813810110974,10,-1,5
 AXE,RF,10,50,0,11,0.800747198007472,20,-1,5
 EGP,RF,10,10,0,11,0.7805178791615289,10,-1,10
 EGP,RF,10,10,0,11,0.7621419676214197,20,-1,12
 EGP,RF,10,50,0,11,0.820125786163522,30,-1,27
 EGP,RF,50,50,0,11,0.8627700127064803,40,-1,37
 EGP,RF,10,30,0,11,0.8421052631578947,50,-1,32
 EGP,RF,10,10,0,11,0.8300907911802854,60,-1,44
 EGP,RF,10,40,0,11,0.854521625163827,70,-1,46
 EGP,RF,10,10,0,11,0.847682119205298,80,-1,55
 EGP,RF,10,10,0,11,0.8232931726907631,90,-1,60
 KF,RF,20,40,0,11,0.8261405672009864,10,-1,5
 KF,RF,10,30,0,11,0.8169364881693649,20,-1,11
 KF,RF,10,30,0,11,0.8276729559748428,30,-1,25
 KF,RF,10,40,0,11,0.8564167725540025,40,-1,26
 KF,RF,10,50,0,11,0.8677792041078306,50,-1,30
 KF,RF,20,40,0,11,0.914396887159533,60,-1,46
 KF,RF,10,20,0,11,0.8925294888597641,70,-1,27
 DBD,RF,10,50,0,11,0.7792848335388409,10,-1,7
 DBD,RF,10,20,0,11,0.813200498132005,20,-1,14
 DBD,RF,10,20,0,11,0.8402515723270441,30,-1,22
 DBD,RF,10,30,0,11,0.829733163913596,40,-1,32
 DBD,RF,20,40,0,11,0.858793324775353,50,-1,32
 DBD,RF,10,10,0,11,0.8287937743190662,60,-1,42
 DBD,RF,10,10,0,11,0.8125819134993447,70,-1,42
 AXE,RF,30,30,0,11,0.7940813810110974,10,-1,5
 AXE,RF,10,50,0,11,0.800747198007472,20,-1,5
 AXE,RF,10,50,0,11,0.8163522012578617,30,-1,27
 EGP,RF,10,10,0,11,0.7805178791615289,10,-1,10
 EGP,RF,10,10,0,11,0.7621419676214197,20,-1,12
 EGP,RF,10,50,0,11,0.820125786163522,30,-1,27
 EGP,RF,50,50,0,11,0.8627700127064803,40,-1,37
 EGP,RF,10,30,0,11,0.8421052631578947,50,-1,32
 EGP,RF,10,10,0,11,0.8300907911802854,60,-1,44
 EGP,RF,10,40,0,11,0.854521625163827,70,-1,46
 EGP,RF,10,10,0,11,0.847682119205298,80,-1,55
 EGP,RF,10,10,0,11,0.8232931726907631,90,-1,60
 EGP,RF,10,40,0,11,0.871447902571042,100,-1,81
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
 DAVA,RF,-1,-1,0,11,-1,-1,-1,-1
