Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 HUN,KNN,-1,-1,canberra,11,0.5094614264919942,30,-1,-1,3,16
 HUN,ZR,-1,-1,0,0,0.5021834061135371,30,-1,-1,-1,8
 HUN,RF,40,30,0,-1,0.5670103092783505,40,-1,-1,-1,14
 HUN,SVM,-1,-1,poly,-1,0.5846833578792342,40,0.5,-1,-1,25
 HUN,KNN,-1,-1,canberra,11,0.5360824742268041,40,-1,-1,11,20
 HUN,ZR,-1,-1,0,0,0.4992636229749632,40,-1,-1,-1,20
 HUN,RF,10,30,0,-1,0.533532041728763,50,-1,-1,-1,32
 HUN,SVM,-1,-1,poly,-1,0.5067064083457526,50,0.5,-1,-1,41
 HUN,KNN,-1,-1,braycurtis,11,0.5216095380029806,50,-1,-1,5,34
 HUN,ZR,-1,-1,0,0,0.5067064083457526,50,-1,-1,-1,41
 HUN,RF,30,40,0,-1,0.5399698340874811,60,-1,-1,-1,35
 HUN,SVM,-1,-1,poly,-1,0.5656108597285068,60,5,-1,-1,39
 HUN,KNN,-1,-1,canberra,11,0.4917043740573152,60,-1,-1,3,41
 HUN,ZR,-1,-1,0,0,0.5369532428355958,60,-1,-1,-1,18
 HUN,RF,20,20,0,-1,0.5618320610687023,70,-1,-1,-1,22
 HUN,SVM,-1,-1,rbf,-1,0.566412213740458,70,100,-1,-1,32
 HUN,KNN,-1,-1,chebyshev,11,0.49923664122137407,70,-1,-1,11,46
 HUN,ZR,-1,-1,0,0,0.5251908396946565,70,-1,-1,-1,7
 HUN,RF,40,50,0,-1,0.5502318392581144,80,-1,-1,-1,36
 HUN,SVM,-1,-1,poly,-1,0.5347758887171561,80,100,-1,-1,44
 HUN,KNN,-1,-1,chebyshev,11,0.5255023183925811,80,-1,-1,3,53
 HUN,ZR,-1,-1,0,0,0.517774343122102,80,-1,-1,-1,27
 HUN,RF,50,30,0,-1,0.539906103286385,90,-1,-1,-1,45
 HUN,SVM,-1,-1,linear,-1,0.5367762128325508,90,0.5,-1,-1,53
 HUN,KNN,-1,-1,hamming,11,0.513302034428795,90,-1,-1,7,52
 HUN,ZR,-1,-1,0,0,0.5289514866979655,90,-1,-1,-1,45
 HUN,RF,40,20,0,-1,0.5404120443740095,100,-1,-1,-1,60
 HUN,SVM,-1,-1,poly,-1,0.5340729001584786,100,100,-1,-1,70
 HUN,KNN,-1,-1,chebyshev,11,0.5055467511885895,100,-1,-1,9,61
 HUN,ZR,-1,-1,0,0,0.5182250396196514,100,-1,-1,-1,40
 ABR,RF,10,20,0,-1,0.5583892617449664,10,-1,-1,-1,7
 ABR,SVM,-1,-1,rbf,-1,0.5785234899328859,10,5,-1,-1,6
 ABR,KNN,-1,-1,canberra,11,0.5248322147651007,10,-1,-1,11,6
 ABR,ZR,-1,-1,0,0,0.5395973154362416,10,-1,-1,-1,6
 ABR,RF,50,50,0,-1,0.46132971506105835,20,-1,-1,-1,8
 ABR,SVM,-1,-1,poly,-1,0.46675712347354137,20,100,-1,-1,10
 ABR,KNN,-1,-1,braycurtis,11,0.45454545454545453,20,-1,-1,7,12
 ABR,ZR,-1,-1,0,0,0.3812754409769335,20,-1,-1,-1,0
 ABR,RF,30,10,0,-1,0.5130315500685871,30,-1,-1,-1,15
 ABR,SVM,-1,-1,rbf,-1,0.4993141289437586,30,1,-1,-1,17
 ABR,KNN,-1,-1,euclidean,11,0.48559670781893005,30,-1,-1,11,19
 ABR,ZR,-1,-1,0,0,0.4842249657064472,30,-1,-1,-1,6
 ABR,RF,30,20,0,-1,0.5145631067961165,40,-1,-1,-1,36
 ABR,SVM,-1,-1,linear,-1,0.5256588072122053,40,0.5,-1,-1,40
 ABR,KNN,-1,-1,chebyshev,11,0.43828016643550627,40,-1,-1,9,40
 ABR,ZR,-1,-1,0,0,0.5187239944521498,40,-1,-1,-1,40
 ABR,RF,40,50,0,-1,0.5469845722300141,50,-1,-1,-1,34
 ABR,SVM,-1,-1,rbf,-1,0.5511921458625526,50,100,-1,-1,35
 ABR,KNN,-1,-1,euclidean,11,0.5133239831697055,50,-1,-1,9,34
 ABR,ZR,-1,-1,0,0,0.5596072931276297,50,-1,-1,-1,33
 ABR,RF,40,50,0,-1,0.5687943262411348,60,-1,-1,-1,30
 ABR,SVM,-1,-1,poly,-1,0.5858156028368794,60,10,-1,-1,28
 ABR,KNN,-1,-1,chebyshev,11,0.5035460992907801,60,-1,-1,11,47
 ABR,ZR,-1,-1,0,0,0.5843971631205673,60,-1,-1,-1,27
 ABR,RF,10,30,0,-1,0.5824964131994261,70,-1,-1,-1,45
 ABR,SVM,-1,-1,linear,-1,0.5767575322812052,70,0.5,-1,-1,46
 ABR,KNN,-1,-1,canberra,11,0.5581061692969871,70,-1,-1,11,46
 ABR,ZR,-1,-1,0,0,0.5767575322812052,70,-1,-1,-1,46
 ABR,RF,20,40,0,-1,0.5413642960812772,80,-1,-1,-1,60
 ABR,SVM,-1,-1,linear,-1,0.5645863570391872,80,0.5,-1,-1,61
 ABR,KNN,-1,-1,chebyshev,11,0.4862119013062409,80,-1,-1,3,61
 ABR,ZR,-1,-1,0,0,0.5645863570391872,80,-1,-1,-1,61
 ABR,RF,10,40,0,-1,0.5418502202643172,90,-1,-1,-1,81
 ABR,SVM,-1,-1,linear,-1,0.55359765051395,90,0.5,-1,-1,89
 ABR,KNN,-1,-1,chebyshev,11,0.5286343612334802,90,-1,-1,11,89
 ABR,ZR,-1,-1,0,0,0.55359765051395,90,-1,-1,-1,89
 ABR,RF,10,50,0,-1,0.5334323922734027,100,-1,-1,-1,89
 ABR,SVM,-1,-1,linear,-1,0.5601783060921248,100,0.5,-1,-1,100
 ABR,KNN,-1,-1,braycurtis,11,0.5393759286775631,100,-1,-1,5,81
 ABR,ZR,-1,-1,0,0,0.5601783060921248,100,-1,-1,-1,100
 BHP,RF,40,10,0,-1,0.4502564102564103,10,-1,-1,-1,4
 BHP,SVM,-1,-1,linear,-1,0.4635897435897436,10,100,-1,-1,10
 BHP,KNN,-1,-1,chebyshev,11,0.4205128205128205,10,-1,-1,9,10
 BHP,ZR,-1,-1,0,0,0.37743589743589745,10,-1,-1,-1,0
 BHP,RF,20,50,0,-1,0.5284384694932782,20,-1,-1,-1,18
 BHP,SVM,-1,-1,poly,-1,0.5211995863495347,20,0.5,-1,-1,19
 BHP,KNN,-1,-1,euclidean,11,0.4984488107549121,20,-1,-1,11,9
 BHP,ZR,-1,-1,0,0,0.4932781799379524,20,-1,-1,-1,19
 BHP,RF,10,10,0,-1,0.5599582898852972,30,-1,-1,-1,8
 BHP,SVM,-1,-1,linear,-1,0.5464025026068822,30,100,-1,-1,20
 BHP,KNN,-1,-1,hamming,11,0.5286757038581856,30,-1,-1,3,16
 BHP,ZR,-1,-1,0,0,0.5484880083420229,30,-1,-1,-1,8
 BHP,RF,50,30,0,-1,0.555205047318612,40,-1,-1,-1,34
 BHP,SVM,-1,-1,poly,-1,0.5331230283911672,40,0.5,-1,-1,40
 BHP,KNN,-1,-1,chebyshev,11,0.49737118822292326,40,-1,-1,5,40
 BHP,ZR,-1,-1,0,0,0.5331230283911672,40,-1,-1,-1,40
 BHP,RF,20,50,0,-1,0.5524920466595971,50,-1,-1,-1,40
 BHP,SVM,-1,-1,linear,-1,0.5588547189819725,50,0.5,-1,-1,50
 BHP,KNN,-1,-1,chebyshev,11,0.5365853658536586,50,-1,-1,7,50
 BHP,ZR,-1,-1,0,0,0.5588547189819725,50,-1,-1,-1,50
 BHP,RF,10,30,0,-1,0.5390374331550802,60,-1,-1,-1,38
 BHP,SVM,-1,-1,poly,-1,0.5647058823529412,60,5,-1,-1,31
 BHP,KNN,-1,-1,canberra,11,0.5219251336898396,60,-1,-1,3,39
 BHP,ZR,-1,-1,0,0,0.5647058823529412,60,-1,-1,-1,30
 BHP,RF,50,50,0,-1,0.535059331175836,70,-1,-1,-1,31
 BHP,SVM,-1,-1,poly,-1,0.5436893203883495,70,100,-1,-1,39
 BHP,KNN,-1,-1,euclidean,11,0.511326860841424,70,-1,-1,7,36
